-20.00000 +25.54694 +16.97434 -0.28575 -4.58218 -8.27750 +1.75663
-19.99000 +25.48037 +16.91192 -0.26778 -4.57907 -8.27944 +1.75665
-19.98000 +25.41385 +16.84947 -0.24982 -4.57595 -8.28137 +1.75667
-19.97000 +25.34738 +16.78698 -0.23185 -4.57284 -8.28329 +1.75669
-19.96000 +25.28096 +16.72444 -0.21389 -4.56973 -8.28522 +1.75671
-19.95000 +25.21459 +16.66187 -0.19592 -4.56662 -8.28715 +1.75673
-19.94000 +25.14827 +16.59926 -0.17795 -4.56350 -8.28907 +1.75674
-19.93000 +25.08200 +16.53661 -0.15999 -4.56039 -8.29099 +1.75676
-19.92000 +25.01578 +16.47392 -0.14202 -4.55728 -8.29292 +1.75677
-19.91000 +24.94961 +16.41119 -0.12405 -4.55417 -8.29484 +1.75678
-19.90000 +24.88349 +16.34842 -0.10609 -4.55106 -8.29675 +1.75679
-19.89000 +24.81743 +16.28561 -0.08812 -4.54794 -8.29867 +1.75680
-19.88000 +24.75141 +16.22276 -0.07015 -4.54483 -8.30059 +1.75681
-19.87000 +24.68544 +16.15988 -0.05219 -4.54172 -8.30250 +1.75681
-19.86000 +24.61952 +16.09695 -0.03422 -4.53861 -8.30441 +1.75681
-19.85000 +24.55366 +16.03399 -0.01625 -4.53550 -8.30632 +1.75682
-19.84000 +24.48784 +15.97099 +0.00172 -4.53238 -8.30823 +1.75682
-19.83000 +24.42208 +15.90795 +0.01968 -4.52927 -8.31014 +1.75682
-19.82000 +24.35636 +15.84486 +0.03765 -4.52616 -8.31205 +1.75681
-19.81000 +24.29070 +15.78174 +0.05562 -4.52305 -8.31395 +1.75681
-19.80000 +24.22508 +15.71859 +0.07358 -4.51994 -8.31585 +1.75680
-19.79000 +24.15952 +15.65539 +0.09155 -4.51682 -8.31776 +1.75680
-19.78000 +24.09401 +15.59215 +0.10952 -4.51371 -8.31966 +1.75679
-19.77000 +24.02854 +15.52888 +0.12748 -4.51060 -8.32156 +1.75678
-19.76000 +23.96313 +15.46556 +0.14545 -4.50749 -8.32345 +1.75677
-19.75000 +23.89777 +15.40221 +0.16342 -4.50438 -8.32535 +1.75675
-19.74000 +23.83246 +15.33882 +0.18138 -4.50127 -8.32724 +1.75674
-19.73000 +23.76720 +15.27539 +0.19935 -4.49815 -8.32914 +1.75672
-19.72000 +23.70199 +15.21192 +0.21732 -4.49504 -8.33103 +1.75671
-19.71000 +23.63683 +15.14842 +0.23528 -4.49193 -8.33292 +1.75669
-19.70000 +23.57172 +15.08487 +0.25325 -4.48882 -8.33481 +1.75667
-19.69000 +23.50666 +15.02129 +0.27121 -4.48571 -8.33670 +1.75665
-19.68000 +23.44165 +14.95766 +0.28918 -4.48260 -8.33858 +1.75662
-19.67000 +23.37670 +14.89400 +0.30714 -4.47949 -8.34047 +1.75660
-19.66000 +23.31179 +14.83030 +0.32511 -4.47637 -8.34235 +1.75657
-19.65000 +23.24693 +14.76657 +0.34307 -4.47326 -8.34423 +1.75655
-19.64000 +23.18213 +14.70279 +0.36104 -4.47015 -8.34611 +1.75652
-19.63000 +23.11737 +14.63898 +0.37900 -4.46704 -8.34799 +1.75649
-19.62000 +23.05267 +14.57512 +0.39697 -4.46393 -8.34986 +1.75645
-19.61000 +22.98802 +14.51123 +0.41493 -4.46082 -8.35174 +1.75642
-19.60000 +22.92341 +14.44730 +0.43289 -4.45771 -8.35361 +1.75638
-19.59000 +22.85886 +14.38333 +0.45085 -4.45460 -8.35549 +1.75635
-19.58000 +22.79436 +14.31933 +0.46882 -4.45148 -8.35736 +1.75631
-19.57000 +22.72991 +14.25528 +0.48678 -4.44837 -8.35923 +1.75627
-19.56000 +22.66551 +14.19120 +0.50474 -4.44526 -8.36109 +1.75623
-19.55000 +22.60116 +14.12708 +0.52270 -4.44215 -8.36296 +1.75619
-19.54000 +22.53686 +14.06292 +0.54066 -4.43904 -8.36483 +1.75614
-19.53000 +22.47262 +13.99873 +0.55862 -4.43593 -8.36669 +1.75610
-19.52000 +22.40842 +13.93449 +0.57658 -4.43282 -8.36855 +1.75605
-19.51000 +22.34427 +13.87022 +0.59454 -4.42971 -8.37041 +1.75600
-19.50000 +22.28018 +13.80591 +0.61250 -4.42660 -8.37227 +1.75595
-19.49000 +22.21613 +13.74156 +0.63046 -4.42349 -8.37413 +1.75590
-19.48000 +22.15214 +13.67718 +0.64841 -4.42037 -8.37598 +1.75585
-19.47000 +22.08820 +13.61275 +0.66637 -4.41726 -8.37784 +1.75579
-19.46000 +22.02431 +13.54829 +0.68433 -4.41415 -8.37969 +1.75574
-19.45000 +21.96046 +13.48379 +0.70228 -4.41104 -8.38154 +1.75568
-19.44000 +21.89667 +13.41925 +0.72024 -4.40793 -8.38339 +1.75562
-19.43000 +21.83294 +13.35468 +0.73819 -4.40482 -8.38524 +1.75556
-19.42000 +21.76925 +13.29007 +0.75615 -4.40171 -8.38709 +1.75550
-19.41000 +21.70561 +13.22542 +0.77410 -4.39860 -8.38893 +1.75544
-19.40000 +21.64202 +13.16073 +0.79205 -4.39549 -8.39078 +1.75537
-19.39000 +21.57849 +13.09600 +0.81001 -4.39238 -8.39262 +1.75530
-19.38000 +21.51500 +13.03124 +0.82796 -4.38927 -8.39446 +1.75524
-19.37000 +21.45157 +12.96644 +0.84591 -4.38616 -8.39630 +1.75517
-19.36000 +21.38819 +12.90160 +0.86386 -4.38305 -8.39814 +1.75510
-19.35000 +21.32485 +12.83672 +0.88181 -4.37994 -8.39998 +1.75502
-19.34000 +21.26157 +12.77181 +0.89975 -4.37683 -8.40181 +1.75495
-19.33000 +21.19834 +12.70686 +0.91770 -4.37371 -8.40365 +1.75488
-19.32000 +21.13516 +12.64187 +0.93565 -4.37060 -8.40548 +1.75480
-19.31000 +21.07204 +12.57685 +0.95360 -4.36749 -8.40731 +1.75472
-19.30000 +21.00896 +12.51178 +0.97154 -4.36438 -8.40914 +1.75464
-19.29000 +20.94593 +12.44668 +0.98949 -4.36127 -8.41097 +1.75456
-19.28000 +20.88296 +12.38155 +1.00743 -4.35816 -8.41279 +1.75448
-19.27000 +20.82003 +12.31637 +1.02537 -4.35505 -8.41462 +1.75439
-19.26000 +20.75716 +12.25116 +1.04331 -4.35194 -8.41644 +1.75431
-19.25000 +20.69434 +12.18591 +1.06125 -4.34883 -8.41826 +1.75422
-19.24000 +20.63157 +12.12062 +1.07920 -4.34572 -8.42008 +1.75413
-19.23000 +20.56885 +12.05530 +1.09713 -4.34261 -8.42190 +1.75404
-19.22000 +20.50618 +11.98994 +1.11507 -4.33950 -8.42372 +1.75395
-19.21000 +20.44356 +11.92454 +1.13301 -4.33639 -8.42553 +1.75386
-19.20000 +20.38100 +11.85911 +1.15095 -4.33328 -8.42735 +1.75376
-19.19000 +20.31848 +11.79364 +1.16888 -4.33017 -8.42916 +1.75367
