-20.00000 +12.46602 +33.88100 -53.58467 +0.29425 -7.49183 +4.57345
-19.99000 +12.44434 +33.82278 -53.53787 +0.29698 -7.49247 +4.57771
-19.98000 +12.42270 +33.76455 -53.49104 +0.29970 -7.49311 +4.58197
-19.97000 +12.40111 +33.70630 -53.44415 +0.30243 -7.49374 +4.58622
-19.96000 +12.37956 +33.64804 -53.39723 +0.30515 -7.49438 +4.59047
-19.95000 +12.35806 +33.58977 -53.35026 +0.30788 -7.49501 +4.59472
-19.94000 +12.33660 +33.53148 -53.30325 +0.31060 -7.49564 +4.59896
-19.93000 +12.31519 +33.47318 -53.25619 +0.31333 -7.49628 +4.60320
-19.92000 +12.29382 +33.41487 -53.20909 +0.31605 -7.49691 +4.60743
-19.91000 +12.27250 +33.35655 -53.16195 +0.31878 -7.49753 +4.61167
-19.90000 +12.25122 +33.29821 -53.11476 +0.32150 -7.49816 +4.61589
-19.89000 +12.22999 +33.23986 -53.06753 +0.32423 -7.49879 +4.62012
-19.88000 +12.20880 +33.18150 -53.02026 +0.32695 -7.49941 +4.62434
-19.87000 +12.18766 +33.12313 -52.97295 +0.32968 -7.50003 +4.62856
-19.86000 +12.16656 +33.06474 -52.92559 +0.33240 -7.50066 +4.63277
-19.85000 +12.14551 +33.00634 -52.87819 +0.33513 -7.50128 +4.63698
-19.84000 +12.12450 +32.94793 -52.83074 +0.33785 -7.50190 +4.64119
-19.83000 +12.10354 +32.88950 -52.78325 +0.34058 -7.50251 +4.64539
-19.82000 +12.08262 +32.83106 -52.73572 +0.34330 -7.50313 +4.64959
-19.81000 +12.06175 +32.77261 -52.68815 +0.34603 -7.50375 +4.65379
-19.80000 +12.04092 +32.71415 -52.64053 +0.34876 -7.50436 +4.65798
-19.79000 +12.02014 +32.65568 -52.59288 +0.35148 -7.50497 +4.66217
-19.78000 +11.99941 +32.59719 -52.54517 +0.35421 -7.50558 +4.66636
-19.77000 +11.97872 +32.53869 -52.49743 +0.35693 -7.50619 +4.67054
-19.76000 +11.95807 +32.48018 -52.44964 +0.35966 -7.50680 +4.67472
-19.75000 +11.93747 +32.42166 -52.40181 +0.36239 -7.50741 +4.67889
-19.74000 +11.91692 +32.36312 -52.35394 +0.36511 -7.50802 +4.68307
-19.73000 +11.89640 +32.30457 -52.30602 +0.36784 -7.50862 +4.68723
-19.72000 +11.87594 +32.24601 -52.25806 +0.37056 -7.50922 +4.69140
-19.71000 +11.85552 +32.18744 -52.21006 +0.37329 -7.50983 +4.69556
-19.70000 +11.83515 +32.12885 -52.16202 +0.37602 -7.51043 +4.69972
-19.69000 +11.81482 +32.07025 -52.11393 +0.37874 -7.51103 +4.70387
-19.68000 +11.79453 +32.01164 -52.06581 +0.38147 -7.51162 +4.70802
-19.67000 +11.77429 +31.95302 -52.01763 +0.38420 -7.51222 +4.71216
-19.66000 +11.75410 +31.89439 -51.96942 +0.38692 -7.51282 +4.71631
-19.65000 +11.73395 +31.83574 -51.92117 +0.38965 -7.51341 +4.72045
