-20.00000 +22.02650 +8.24435 -3.60168 -4.30443 -7.82714 +1.76820
-19.99000 +21.96534 +8.18550 -3.58359 -4.30148 -7.82891 +1.76850
-19.98000 +21.90423 +8.12662 -3.56550 -4.29853 -7.83068 +1.76880
-19.97000 +21.84316 +8.06770 -3.54741 -4.29558 -7.83245 +1.76909
-19.96000 +21.78215 +8.00875 -3.52932 -4.29263 -7.83422 +1.76938
-19.95000 +21.72118 +7.94976 -3.51122 -4.28968 -7.83599 +1.76967
-19.94000 +21.66025 +7.89074 -3.49312 -4.28673 -7.83776 +1.76996
-19.93000 +21.59938 +7.83167 -3.47502 -4.28378 -7.83952 +1.77025
-19.92000 +21.53855 +7.77258 -3.45691 -4.28084 -7.84129 +1.77054
-19.91000 +21.47777 +7.71344 -3.43880 -4.27789 -7.84305 +1.77082
-19.90000 +21.41704 +7.65427 -3.42069 -4.27494 -7.84481 +1.77111
-19.89000 +21.35636 +7.59507 -3.40258 -4.27199 -7.84657 +1.77139
-19.88000 +21.29572 +7.53583 -3.38446 -4.26904 -7.84833 +1.77167
-19.87000 +21.23513 +7.47655 -3.36634 -4.26609 -7.85008 +1.77195
-19.86000 +21.17459 +7.41724 -3.34821 -4.26314 -7.85184 +1.77223
-19.85000 +21.11410 +7.35789 -3.33009 -4.26020 -7.85359 +1.77250
-19.84000 +21.05366 +7.29850 -3.31196 -4.25725 -7.85535 +1.77278
-19.83000 +20.99326 +7.23908 -3.29383 -4.25430 -7.85710 +1.77305
-19.82000 +20.93291 +7.17963 -3.27569 -4.25135 -7.85885 +1.77332
-19.81000 +20.87260 +7.12014 -3.25756 -4.24840 -7.86059 +1.77359
-19.80000 +20.81235 +7.06061 -3.23942 -4.24545 -7.86234 +1.77386
-19.79000 +20.75214 +7.00104 -3.22127 -4.24250 -7.86409 +1.77413
-19.78000 +20.69198 +6.94145 -3.20313 -4.23956 -7.86583 +1.77439
-19.77000 +20.63187 +6.88181 -3.18498 -4.23661 -7.86757 +1.77466
-19.76000 +20.57181 +6.82214 -3.16683 -4.23366 -7.86932 +1.77492
-19.75000 +20.51179 +6.76244 -3.14867 -4.23071 -7.87106 +1.77518
-19.74000 +20.45182 +6.70270 -3.13052 -4.22776 -7.87279 +1.77544
-19.73000 +20.39190 +6.64292 -3.11236 -4.22482 -7.87453 +1.77570
-19.72000 +20.33203 +6.58311 -3.09420 -4.22187 -7.87627 +1.77595
