line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.266584326928570E+06  285.928815  6.804988  4.704884  0.7148710E+00  0.2709260E+00  6.6388409E-05  1.3245336E-05  4.4511722E-03  4.3683476E-03  6.3084148E-06  1.2008800E-07  1.8743298E-03  9.9257806E-05  5.157E-06  0.8948  4.704884   -4.247  0.031575  7.678076  0.6525506E+00  0.3337204E+00  8.1040600E-05  2.2314113E-05  7.7751986E-03  5.4401052E-04  8.0551357E-07  1.5106469E-09  1.8565366E-03  5.7647629E-06  3.277E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.588423  0.0000000E+00  0.0000000000E+00
 10  0.297229611087519E+06  284.187298  6.804464  4.702968  0.7118797E+00  0.2739892E+00  5.3999852E-05  1.4540521E-05  4.9883665E-03  3.7701964E-03  5.5111631E-06  1.7535823E-08  1.8730105E-03  7.7994464E-05  7.520E-06  0.8923  4.702968   -4.244  0.032955  7.678200  0.6445299E+00  0.3417530E+00  8.1961064E-05  2.2567713E-05  7.8592719E-03  4.4652230E-04  6.6051098E-07  1.2397745E-09  1.8546574E-03  5.3182653E-06  3.369E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.590283  0.0000000E+00  0.0000000000E+00
 11  0.327874895246467E+06  282.435988  6.803884  4.701452  0.7081637E+00  0.2777772E+00  5.7855478E-05  1.5915568E-05  5.4890847E-03  3.1918879E-03  4.6878099E-06  9.2116897E-09  1.8715659E-03  5.8800955E-05  9.915E-06  0.8898  4.701452   -4.242  0.034544  7.678392  0.6364506E+00  0.3498416E+00  8.2696733E-05  2.2770504E-05  7.9244442E-03  3.7091396E-04  5.4803080E-07  1.0296605E-09  1.8527861E-03  5.0620482E-06  3.438E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.591863  0.0000000E+00  0.0000000000E+00
 12  0.358106053943809E+06  280.697900  6.803341  4.699902  0.7042480E+00  0.2817515E+00  6.1883361E-05  1.7040488E-05  5.8955063E-03  2.7212835E-03  4.0082457E-06  7.5610533E-09  1.8702032E-03  4.4706398E-05  1.195E-05  0.8875  4.699902   -4.239  0.036255  7.678642  0.6284297E+00  0.3578695E+00  8.3282590E-05  2.2932073E-05  7.9744311E-03  3.1288646E-04  4.6171250E-07  8.6839225E-10  1.8509447E-03  4.9217221E-06  3.486E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.593420  0.0000000E+00  0.0000000000E+00
 13  0.388337212641150E+06  278.947498  6.802892  4.698149  0.7001426E+00  0.2859064E+00  6.5321090E-05  1.7987438E-05  6.2374743E-03  2.3252494E-03  3.4324029E-06  6.4475988E-09  1.8688832E-03  3.4091222E-05  1.371E-05  0.8865  4.698149   -4.236  0.038183  7.678940  0.6203556E+00  0.3659490E+00  8.3762338E-05  2.3064457E-05  8.0134277E-03  2.6757909E-04  3.9431043E-07  7.4246679E-10  1.8491038E-03  4.8492201E-06  3.517E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.595091  0.0000000E+00  0.0000000000E+00
 14  0.418154245876884E+06  277.207599  6.802497  4.696385  0.6958187E+00  0.2902725E+00  6.8258644E-05  1.8795844E-05  6.5291067E-03  1.9875029E-03  2.9386443E-06  5.5131419E-09  1.8675797E-03  2.6105319E-05  1.526E-05  0.8842  4.696385   -4.232  0.040206  7.679272  0.6123372E+00  0.3739715E+00  8.4155110E-05  2.3172940E-05  8.0435062E-03  2.3259497E-04  3.4225745E-07  6.4522140E-10  1.8472855E-03  4.8186896E-06  3.533E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.596759  0.0000000E+00  0.0000000000E+00
 15  0.447971279112618E+06  275.452844  6.802139  4.694504  0.6913531E+00  0.2947736E+00  7.0741871E-05  1.9479206E-05  6.7751132E-03  1.7025899E-03  2.5203220E-06  4.7245774E-09  1.8663015E-03  2.0222450E-05  1.660E-05  0.8824  4.694504   -4.228  0.042346  7.679636  0.6042558E+00  0.3820561E+00  8.4486328E-05  2.3264489E-05  8.0670872E-03  2.0512904E-04  3.0137829E-07  5.6886851E-10  1.8454607E-03  4.8136194E-06  3.537E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.598486  0.0000000E+00  0.0000000000E+00
 16  0.477374186886744E+06  273.707500  6.801726  4.692870  0.6867499E+00  0.2994070E+00  7.2855675E-05  2.0060930E-05  6.9838864E-03  1.4607891E-03  2.1641166E-06  4.0547428E-09  1.8650382E-03  1.5895790E-05  1.776E-05  0.8809  4.692870   -4.225  0.044528  7.680016  0.5962282E+00  0.3900861E+00  8.4764811E-05  2.3341541E-05  8.0853267E-03  1.8384736E-04  2.6968837E-07  5.0970217E-10  1.8436541E-03  4.8244351E-06  3.530E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.600092  0.0000000E+00  0.0000000000E+00
 17  0.506777094660871E+06  271.946906  6.801342  4.691211  0.6818909E+00  0.3042925E+00  7.4719519E-05  2.0573891E-05  7.1672634E-03  1.2483908E-03  1.8504469E-06  3.4659420E-09  1.8637486E-03  1.2616000E-05  1.880E-05  0.8794  4.691211   -4.221  0.046794  7.680419  0.5881480E+00  0.3981681E+00  8.5006214E-05  2.3408407E-05  8.0996349E-03  1.6711417E-04  2.4474898E-07  4.6317226E-10  1.8418406E-03  4.8454546E-06  3.514E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.601705  0.0000000E+00  0.0000000000E+00
 18  0.535666486862602E+06  270.201444  6.800989  4.689584  0.6767577E+00  0.3094482E+00  7.6315555E-05  2.1013193E-05  7.3233064E-03  1.0676363E-03  1.5828629E-06  2.9645140E-09  1.8624303E-03  1.0291427E-05  1.972E-05  0.8782  4.689584   -4.217  0.049090  7.680830  0.5801572E+00  0.4061602E+00  8.5243600E-05  2.3474184E-05  8.1106379E-03  1.5416010E-04  2.2528784E-07  4.2715076E-10  1.8400512E-03  4.8743340E-06  3.490E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.603253  0.0000000E+00  0.0000000000E+00
 19  0.564570373455487E+06  268.438833  6.800669  4.687918  0.6713926E+00  0.3148326E+00  7.7687393E-05  2.1390829E-05  7.4564026E-03  9.1344524E-04  1.3542453E-06  2.5365760E-09  1.8610868E-03  8.6263787E-06  2.053E-05  0.8771  4.687918   -4.213  0.051400  7.681239  0.5721089E+00  0.4142096E+00  8.5673323E-05  2.3590449E-05  8.1189731E-03  1.4393324E-04  2.0914383E-07  3.9917560E-10  1.8382520E-03  4.9070960E-06  3.459E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.604825  0.0000000E+00  0.0000000000E+00
 20  0.593203670471758E+06  266.674912  6.800360  4.685616  0.6669707E+00  0.3192681E+00  7.8667991E-05  2.1660800E-05  7.5508861E-03  8.0397555E-04  1.1917977E-06  2.2326747E-09  1.8599969E-03  7.5920300E-06  2.099E-05  0.8761  4.685616   -4.208  0.053897  7.681706  0.5640831E+00  0.4222361E+00  8.5630311E-05  2.3581513E-05  8.1260429E-03  1.3593225E-04  1.9789653E-07  3.7643939E-10  1.8364605E-03  4.9424069E-06  3.422E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.606783  0.0000000E+00  0.0000000000E+00
 21  0.621867224322505E+06  264.888782  6.800083  4.683204  0.6623648E+00  0.3238860E+00  7.9548257E-05  2.1903187E-05  7.6349933E-03  7.0651580E-04  1.0470600E-06  1.9620423E-09  1.8588777E-03  6.8020140E-06  2.139E-05  0.8752  4.683204   -4.203  0.056395  7.682164  0.5559959E+00  0.4303238E+00  8.5816705E-05  2.3633277E-05  8.1313178E-03  1.2960053E-04  1.8826666E-07  3.5881364E-10  1.8346574E-03  4.9814007E-06  3.381E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.608798  0.0000000E+00  0.0000000000E+00
 22  0.650356653780700E+06  263.094810  6.799863  4.681465  0.6562203E+00  0.3300439E+00  8.0528334E-05  2.2173103E-05  7.7274739E-03  5.9933297E-04  8.8776850E-07  1.6643331E-09  1.8574067E-03  6.0831916E-06  2.199E-05  0.8747  4.681465   -4.198  0.058933  7.682635  0.5479056E+00  0.4384145E+00  8.6000289E-05  2.3684764E-05  8.1354099E-03  1.2462296E-04  1.8058353E-07  3.4485885E-10  1.8328555E-03  5.0225205E-06  3.336E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.610375  0.0000000E+00  0.0000000000E+00
 23  0.678203162404862E+06  261.323302  6.799494  4.679826  0.6503347E+00  0.3359398E+00  8.1303496E-05  2.2386637E-05  7.7993759E-03  5.1597829E-04  7.6382317E-07  1.4327618E-09  1.8560164E-03  5.6311154E-06  2.242E-05  0.8733  4.679826   -4.194  0.061438  7.683100  0.5399446E+00  0.4463757E+00  8.6130998E-05  2.3720710E-05  8.1386039E-03  1.2075959E-04  1.7475919E-07  3.3416675E-10  1.8310838E-03  5.0628443E-06  3.288E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.611809  0.0000000E+00  0.0000000000E+00
 24  0.706200837790124E+06  259.523188  6.799324  4.677975  0.6438161E+00  0.3424676E+00  8.2019030E-05  2.2583811E-05  7.8644072E-03  4.4056458E-04  6.5164982E-07  1.2232166E-09  1.8544927E-03  5.3019851E-06  2.283E-05  0.8731  4.677975   -4.190  0.064077  7.683595  0.5318620E+00  0.4544584E+00  8.6294660E-05  2.3766234E-05  8.1410857E-03  1.1765365E-04  1.6989348E-07  3.2549556E-10  1.8292862E-03  5.1072193E-06  3.237E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.613379  0.0000000E+00  0.0000000000E+00
 25  0.734028808595686E+06  257.716190  6.798973  4.676425  0.6372461E+00  0.3490451E+00  8.2619094E-05  2.2749230E-05  7.9175887E-03  3.7886746E-04  5.5986690E-07  1.0517646E-09  1.8529708E-03  5.0901986E-06  2.315E-05  0.8722  4.676425   -4.186  0.066693  7.684084  0.5237722E+00  0.4625482E+00  8.6452988E-05  2.3810290E-05  8.1430125E-03  1.1518991E-04  1.6597652E-07  3.1860754E-10  1.8274881E-03  5.1528245E-06  3.184E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.614714  0.0000000E+00  0.0000000000E+00
 26  0.761262688063006E+06  255.929626  6.798781  4.674572  0.6305853E+00  0.3557120E+00  8.3126382E-05  2.2889134E-05  7.9611864E-03  3.2826312E-04  4.8458624E-07  9.1112788E-10  1.8514394E-03  4.9578140E-06  2.339E-05  0.8717  4.674572   -4.181  0.069350  7.684583  0.5157977E+00  0.4705227E+00  8.6608851E-05  2.3853762E-05  8.1444809E-03  1.1325349E-04  1.6282396E-07  3.1316053E-10  1.8257165E-03  5.1991579E-06  3.130E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.616215  0.0000000E+00  0.0000000000E+00
 27  0.788783917124706E+06  254.105887  6.798490  4.672871  0.6236374E+00  0.3626650E+00  8.3569563E-05  2.3011426E-05  7.9978627E-03  2.8566491E-04  4.2121513E-07  7.9273305E-10  1.8498518E-03  4.8770419E-06  2.357E-05  0.8714  4.672871   -4.177  0.071997  7.685069  0.5076880E+00  0.4786324E+00  8.6999588E-05  2.3960012E-05  8.1452945E-03  1.1167500E-04  1.5959563E-07  3.0904296E-10  1.8239156E-03  5.2470850E-06  3.074E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.617579  0.0000000E+00  0.0000000000E+00
 28  0.815811076436068E+06  252.296148  6.798282  4.671137  0.6165940E+00  0.3697125E+00  8.3947534E-05  2.3115795E-05  8.0277084E-03  2.5097122E-04  3.6959893E-07  6.9630079E-10  1.8482506E-03  4.8341507E-06  2.368E-05  0.8705  4.671137   -4.172  0.074832  7.685616  0.4996622E+00  0.4866580E+00  8.6886852E-05  2.3931162E-05  8.1465605E-03  1.1041529E-04  1.5815274E-07  3.0519388E-10  1.8221341E-03  5.2947892E-06  3.018E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.619013  0.0000000E+00  0.0000000000E+00
 29  0.842751387549128E+06  250.473735  6.797962  4.669388  0.6096560E+00  0.3766538E+00  8.4265103E-05  2.3203553E-05  8.0514644E-03  2.2332841E-04  3.2846656E-07  6.1946035E-10  1.8466799E-03  4.8165593E-06  2.372E-05  0.8698  4.669388   -4.168  0.077597  7.686136  0.4916118E+00  0.4947083E+00  8.7038409E-05  2.3973363E-05  8.1472402E-03  1.0938617E-04  1.5634236E-07  3.0228599E-10  1.8203475E-03  5.3454126E-06  2.961E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.620384  0.0000000E+00  0.0000000000E+00
 30  0.869490391486384E+06  248.645260  6.797816  4.667026  0.6028185E+00  0.3834938E+00  8.4533476E-05  2.3277770E-05  8.0702536E-03  2.0143622E-04  2.9588140E-07  5.5860180E-10  1.8451373E-03  4.8158397E-06  2.369E-05  0.8697  4.667026   -4.163  0.080460  7.686677  0.4835621E+00  0.5027578E+00  8.7191491E-05  2.4015999E-05  8.1477574E-03  1.0854007E-04  1.5479691E-07  2.9988277E-10  1.8185616E-03  5.3975412E-06  2.904E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.622082  0.0000000E+00  0.0000000000E+00
 31  0.896029420360237E+06  246.811434  6.797527  4.665516  0.5952261E+00  0.3910884E+00  8.4790842E-05  2.3349007E-05  8.0868915E-03  1.8201760E-04  2.6696223E-07  5.0461368E-10  1.8434295E-03  4.8274852E-06  2.366E-05  0.8691  4.665516   -4.158  0.083308  7.687215  0.4755171E+00  0.5108027E+00  8.7345461E-05  2.4059015E-05  8.1481484E-03  1.0783631E-04  1.5344693E-07  2.9784844E-10  1.8167771E-03  5.4511767E-06  2.846E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.623321  0.0000000E+00  0.0000000000E+00
 32  0.922169577292929E+06  244.986970  6.797301  4.663980  0.5874622E+00  0.3988540E+00  8.5136284E-05  2.3443645E-05  8.1001876E-03  1.6626740E-04  2.4301212E-07  4.6103121E-10  1.8416873E-03  4.8487056E-06  2.360E-05  0.8686  4.663980   -4.154  0.086061  7.687736  0.4675401E+00  0.5187795E+00  8.7707299E-05  2.4156241E-05  8.1481384E-03  1.0724724E-04  1.5180839E-07  2.9652263E-10  1.8150079E-03  5.5049582E-06  2.789E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.624582  0.0000000E+00  0.0000000000E+00
 33  0.948432092407009E+06  243.135101  6.797145  4.662259  0.5794514E+00  0.4068661E+00  8.5374927E-05  2.3509650E-05  8.1110213E-03  1.5350440E-04  2.2383287E-07  4.2556928E-10  1.8398937E-03  4.8771235E-06  2.349E-05  0.8689  4.662259   -4.149  0.089069  7.688326  0.4594658E+00  0.5268536E+00  8.7624937E-05  2.4136833E-05  8.1487026E-03  1.0673665E-04  1.5130997E-07  2.9469545E-10  1.8132175E-03  5.5602220E-06  2.732E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.625938  0.0000000E+00  0.0000000000E+00
 34  0.974314518515818E+06  241.291512  6.796854  4.660870  0.5713958E+00  0.4149226E+00  8.5459021E-05  2.3534233E-05  8.1197136E-03  1.4344160E-04  2.0919963E-07  3.9734002E-10  1.8380931E-03  4.9100909E-06  2.335E-05  0.8685  4.660870   -4.145  0.091988  7.688886  0.4514524E+00  0.5348668E+00  8.7780238E-05  2.4180096E-05  8.1488619E-03  1.0629520E-04  1.5035587E-07  2.9341013E-10  1.8114407E-03  5.6177971E-06  2.676E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.627084  0.0000000E+00  0.0000000000E+00
 35  0.100032696242817E+07  239.420042  6.796602  4.659375  0.5631699E+00  0.4231493E+00  8.5657458E-05  2.3589374E-05  8.1264619E-03  1.3540820E-04  1.9705329E-07  3.7497467E-10  1.8362572E-03  4.9475089E-06  2.317E-05  0.8677  4.659375   -4.141  0.094968  7.689466  0.4433446E+00  0.5429743E+00  8.7938628E-05  2.4224233E-05  8.1489765E-03  1.0589962E-04  1.4946568E-07  2.9225004E-10  1.8096432E-03  5.6775678E-06  2.619E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.628313  0.0000000E+00  0.0000000000E+00
 36  0.102578427069759E+07  237.569882  6.796420  4.657793  0.5548794E+00  0.4314404E+00  8.5943732E-05  2.3668176E-05  8.1315995E-03  1.2906729E-04  1.8710098E-07  3.5743485E-10  1.8344090E-03  4.9875835E-06  2.296E-05  0.8685  4.657793   -4.136  0.098029  7.690052  0.4353501E+00  0.5509686E+00  8.8098160E-05  2.4268695E-05  8.1490511E-03  1.0554771E-04  1.4863961E-07  2.9120804E-10  1.8078708E-03  5.7385272E-06  2.564E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.629583  0.0000000E+00  0.0000000000E+00
 37  0.105136810999187E+07  235.692013  6.796114  4.656532  0.5463043E+00  0.4400158E+00  8.6237976E-05  2.3748201E-05  8.1356510E-03  1.2395393E-04  1.7895182E-07  3.4340669E-10  1.8324993E-03  5.0308071E-06  2.273E-05  0.8683  4.656532   -4.132  0.101131  7.690646  0.4272595E+00  0.5590590E+00  8.8260137E-05  2.4313884E-05  8.1491001E-03  1.0522089E-04  1.4784574E-07  2.9022733E-10  1.8060771E-03  5.8019150E-06  2.509E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.630655  0.0000000E+00  0.0000000000E+00
 38  0.107672079361718E+07  233.812432  6.795782  4.653669  0.5394729E+00  0.4468474E+00  8.6289577E-05  2.3762293E-05  8.1385260E-03  1.2058660E-04  1.7406591E-07  3.3399328E-10  1.8309789E-03  5.0662641E-06  2.242E-05  0.8688  4.653669   -4.128  0.104290  7.691246  0.4191896E+00  0.5671287E+00  8.8429481E-05  2.4361512E-05  8.1491179E-03  1.0491703E-04  1.4705949E-07  2.8926833E-10  1.8042880E-03  5.8668990E-06  2.455E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.632433  0.0000000E+00  0.0000000000E+00
 39  0.110178504198233E+07  231.933929  6.795642  4.650496  0.5321432E+00  0.4541772E+00  8.6363410E-05  2.3784681E-05  8.1408602E-03  1.1779689E-04  1.6990390E-07  3.2602230E-10  1.8293488E-03  5.1060365E-06  2.211E-05  0.8686  4.650496   -4.123  0.107504  7.691860  0.4111498E+00  0.5751683E+00  8.8704659E-05  2.4433663E-05  8.1489705E-03  1.0463064E-04  1.4614948E-07  2.8877548E-10  1.8025053E-03  5.9321041E-06  2.402E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.634314  0.0000000E+00  0.0000000000E+00
 40  0.112658922258938E+07  230.056127  6.795383  4.648746  0.5237147E+00  0.4626057E+00  8.6504663E-05  2.3824346E-05  8.1429241E-03  1.1520481E-04  1.6585583E-07  3.1873753E-10  1.8274754E-03  5.1531471E-06  2.182E-05  0.8686  4.648746   -4.119  0.110713  7.692470  0.4031356E+00  0.5831823E+00  8.8964196E-05  2.4506529E-05  8.1488303E-03  1.0435611E-04  1.4522427E-07  2.8795378E-10  1.8007281E-03  6.0016390E-06  2.351E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.635595  0.0000000E+00  0.0000000000E+00
