line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.117499153259332E+07   22.935134  4.809972  4.563715  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4745  4.563715   -7.223  0.664382  7.576833  0.6505167E+00  0.3357125E+00  5.4190099E-05  1.4787887E-05  7.5394702E-03  8.5667363E-04  2.7645222E-06  2.7694376E-09  1.8661467E-03  9.0308526E-08  1.693E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.074426  0.0000000E+00  0.0000000000E+00
 10  0.130414973585938E+07   22.927324  4.814549  4.562997  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4718  4.562997   -7.214  0.663689  7.577218  0.6423164E+00  0.3439290E+00  5.5077689E-05  1.5030021E-05  7.6509832E-03  7.2814603E-04  2.3406127E-06  2.3520355E-09  1.8651279E-03  9.8331124E-08  1.673E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.075241  0.0000000E+00  0.0000000000E+00
 11  0.143330793912544E+07   22.919350  4.819027  4.562291  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4687  4.562291   -7.205  0.663130  7.577673  0.6339693E+00  0.3522894E+00  5.5829701E-05  1.5236072E-05  7.7427837E-03  6.2230181E-04  1.9916893E-06  2.0080514E-09  1.8641013E-03  1.0722970E-07  1.642E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.076047  0.0000000E+00  0.0000000000E+00
 12  0.155983026069219E+07   22.911377  4.823625  4.561588  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4662  4.561588   -7.196  0.662873  7.578197  0.6256520E+00  0.3606174E+00  5.6472276E-05  1.5411467E-05  7.8169779E-03  5.3670039E-04  1.7095887E-06  1.7299768E-09  1.8630856E-03  1.1689310E-07  1.605E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.076883  0.0000000E+00  0.0000000000E+00
 13  0.168371670055964E+07   22.903409  4.828184  4.560895  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4636  4.560895   -7.187  0.662736  7.578793  0.6173836E+00  0.3688945E+00  5.7022019E-05  1.5561511E-05  7.8770868E-03  4.6730103E-04  1.4810735E-06  1.5045502E-09  1.8620806E-03  1.2731212E-07  1.562E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.077721  0.0000000E+00  0.0000000000E+00
 14  0.180496725872778E+07   22.895452  4.832531  4.560187  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4604  4.560187   -7.179  0.662640  7.579403  0.6091500E+00  0.3771352E+00  5.7489374E-05  1.5690011E-05  7.9260674E-03  4.1071633E-04  1.2950333E-06  1.3206559E-09  1.8610828E-03  1.3852542E-07  1.517E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.078530  0.0000000E+00  0.0000000000E+00
 15  0.192463628787633E+07   22.887440  4.837035  4.559457  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4580  4.559457   -7.170  0.662628  7.580057  0.6008772E+00  0.3854138E+00  5.8111604E-05  1.5862221E-05  7.9661460E-03  3.6402451E-04  1.1309679E-06  1.1676568E-09  1.8600816E-03  1.5112357E-07  1.470E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.079377  0.0000000E+00  0.0000000000E+00
 16  0.204325096434516E+07   22.879342  4.841554  4.558728  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4554  4.558728   -7.161  0.662847  7.580752  0.5925621E+00  0.3937338E+00  5.8488743E-05  1.5965247E-05  7.9994725E-03  3.2542536E-04  1.0052844E-06  1.0423537E-09  1.8590757E-03  1.6477867E-07  1.421E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.080236  0.0000000E+00  0.0000000000E+00
 17  0.215949334728462E+07   22.871246  4.845865  4.557973  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4523  4.557973   -7.153  0.663072  7.581423  0.5842669E+00  0.4020329E+00  5.8816264E-05  1.6055717E-05  8.0267849E-03  2.9375973E-04  9.0235193E-07  9.3954712E-10  1.8580714E-03  1.7906916E-07  1.371E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.081065  0.0000000E+00  0.0000000000E+00
 18  0.227336343669471E+07   22.863160  4.850316  4.557221  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4499  4.557221   -7.145  0.663403  7.582217  0.5759837E+00  0.4103193E+00  5.9124765E-05  1.6140024E-05  8.0491995E-03  2.6770764E-04  8.1743101E-07  8.5498303E-10  1.8570669E-03  1.9476178E-07  1.323E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.081929  0.0000000E+00  0.0000000000E+00
 19  0.238486123257542E+07   22.855090  4.854670  4.556453  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4474  4.556453   -7.136  0.663823  7.582992  0.5677537E+00  0.4185519E+00  5.9404428E-05  1.6216398E-05  8.0675442E-03  2.4634091E-04  7.4770289E-07  7.8560612E-10  1.8560666E-03  2.1134001E-07  1.274E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.082783  0.0000000E+00  0.0000000000E+00
 20  0.249635902845614E+07   22.846863  4.859013  4.555648  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4443  4.555648   -7.128  0.664271  7.583720  0.5593629E+00  0.4269449E+00  5.9658544E-05  1.6286954E-05  8.0829543E-03  2.2835881E-04  6.8895576E-07  7.2713186E-10  1.8550439E-03  2.2929495E-07  1.226E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.083646  0.0000000E+00  0.0000000000E+00
 21  0.260304106847221E+07   22.838844  4.863350  4.554821  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4420  4.554821   -7.120  0.664825  7.584493  0.5511980E+00  0.4351116E+00  5.9937961E-05  1.6364708E-05  8.0952512E-03  2.1388418E-04  6.3885320E-07  6.7842610E-10  1.8540455E-03  2.4852025E-07  1.180E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.084515  0.0000000E+00  0.0000000000E+00
 22  0.271060560168121E+07   22.830610  4.867566  4.553975  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4391  4.553975   -7.112  0.665362  7.585240  0.5428418E+00  0.4434693E+00  6.0164247E-05  1.6426463E-05  8.1056886E-03  2.0161463E-04  5.9982610E-07  6.3988185E-10  1.8530203E-03  2.6888425E-07  1.133E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.085370  0.0000000E+00  0.0000000000E+00
 23  0.281546693013641E+07   22.822435  4.872050  4.553109  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4369  4.553109   -7.104  0.665994  7.586143  0.5345638E+00  0.4517485E+00  6.0605535E-05  1.6549545E-05  8.1138944E-03  1.9153350E-04  5.6086975E-07  6.0612395E-10  1.8520005E-03  2.9270468E-07  1.089E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.086287  0.0000000E+00  0.0000000000E+00
 24  0.291800317370347E+07   22.814292  4.876186  4.552218  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4340  4.552218   -7.096  0.666622  7.586897  0.5263045E+00  0.4600087E+00  6.0805628E-05  1.6605475E-05  8.1209311E-03  1.8318199E-04  5.3313390E-07  5.7876919E-10  1.8509787E-03  3.1669185E-07  1.045E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.087144  0.0000000E+00  0.0000000000E+00
 25  0.301844684087120E+07   22.806175  4.880284  4.551400  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4312  4.551400   -7.089  0.667296  7.587944  0.5180594E+00  0.4682546E+00  6.1027713E-05  1.6666710E-05  8.1266976E-03  1.7624269E-04  5.0934166E-07  5.5585824E-10  1.8499535E-03  3.4417335E-07  1.004E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.088001  0.0000000E+00  0.0000000000E+00
 26  0.311679793163960E+07   22.798085  4.884696  4.550467  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4291  4.550467   -7.081  0.668281  7.588862  0.5098057E+00  0.4765090E+00  6.1239536E-05  1.6724627E-05  8.1314781E-03  1.7044454E-04  4.8927341E-07  5.3670049E-10  1.8489214E-03  3.7461709E-07  9.643E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.088931  0.0000000E+00  0.0000000000E+00
 27  0.321514902240800E+07   22.789851  4.888844  4.549611  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4261  4.549611   -7.073  0.669176  7.590020  0.5013813E+00  0.4849340E+00  6.1466338E-05  1.6787505E-05  8.1354773E-03  1.6551087E-04  4.7157390E-07  5.2021217E-10  1.8478627E-03  4.0636922E-07  9.253E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.089817  0.0000000E+00  0.0000000000E+00
 28  0.330931496037777E+07   22.781832  4.892873  4.548690  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4233  4.548690   -7.066  0.669966  7.591027  0.4930838E+00  0.4932319E+00  6.1894332E-05  1.6908468E-05  8.1384471E-03  1.6141562E-04  4.5222185E-07  5.0552116E-10  1.8468119E-03  4.4919321E-07  8.892E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.090686  0.0000000E+00  0.0000000000E+00
 29  0.339971426082874E+07   22.773999  4.897196  4.547714  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4212  4.547714   -7.059  0.671139  7.592019  0.4848978E+00  0.5014182E+00  6.2107169E-05  1.6966779E-05  8.1411308E-03  1.5800509E-04  4.3949061E-07  4.9395575E-10  1.8457680E-03  4.9168463E-07  8.555E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091625  0.0000000E+00  0.0000000000E+00
 30  0.349011356127972E+07   22.766037  4.901221  4.546693  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4184  4.546693   -7.052  0.672078  7.592946  0.4765599E+00  0.5097564E+00  6.2307432E-05  1.7022432E-05  8.1434036E-03  1.5508273E-04  4.2835223E-07  4.8396243E-10  1.8446995E-03  5.3097602E-07  8.222E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092510  0.0000000E+00  0.0000000000E+00
 31  0.357862954297129E+07   22.758117  4.905426  4.545503  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4158  4.545503   -7.045  0.673077  7.593649  0.4682300E+00  0.5180865E+00  6.2485090E-05  1.7071143E-05  8.1453076E-03  1.5261875E-04  4.1899786E-07  4.7563639E-10  1.8436263E-03  5.7033994E-07  7.901E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093443  0.0000000E+00  0.0000000000E+00
 32  0.366526220590347E+07   22.750246  4.909457  4.544425  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4130  4.544425   -7.038  0.674046  7.594578  0.4599592E+00  0.5263575E+00  6.2911812E-05  1.7190991E-05  8.1465022E-03  1.5054875E-04  4.0669750E-07  4.6778803E-10  1.8425558E-03  6.1094318E-07  7.591E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094347  0.0000000E+00  0.0000000000E+00
 33  0.375001155007624E+07   22.742427  4.913462  4.543199  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4107  4.543199   -7.032  0.675032  7.595268  0.4517394E+00  0.5345774E+00  6.3075369E-05  1.7237242E-05  8.1478036E-03  1.4879334E-04  3.9943763E-07  4.6151094E-10  1.8414871E-03  6.5305420E-07  7.292E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095254  0.0000000E+00  0.0000000000E+00
 34  0.383306590736556E+07   22.734652  4.917487  4.542066  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4082  4.542066   -7.025  0.676265  7.596219  0.4435343E+00  0.5427826E+00  6.3280610E-05  1.7293749E-05  8.1488304E-03  1.4728325E-04  3.9254840E-07  4.5601995E-10  1.8404143E-03  7.0049158E-07  7.005E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.096173  0.0000000E+00  0.0000000000E+00
 35  0.391612026465487E+07   22.726762  4.921519  4.540924  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4052  4.540924   -7.019  0.677456  7.597238  0.4351776E+00  0.5511393E+00  6.3496822E-05  1.7353195E-05  8.1496855E-03  1.4595080E-04  3.8608711E-07  4.5108467E-10  1.8393157E-03  7.5104435E-07  6.723E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097104  0.0000000E+00  0.0000000000E+00
 36  0.399578464817728E+07   22.719082  4.925463  4.539655  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4029  4.539655   -7.013  0.678677  7.598082  0.4269665E+00  0.5593505E+00  6.3680608E-05  1.7405287E-05  8.1504281E-03  1.4479833E-04  3.8041160E-07  4.4668713E-10  1.8382292E-03  8.0701867E-07  6.459E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.098023  0.0000000E+00  0.0000000000E+00
 37  0.407511003432299E+07   22.711327  4.929564  4.538377  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4007  4.538377   -7.007  0.679948  7.599045  0.4186404E+00  0.5676766E+00  6.4075335E-05  1.7513850E-05  8.1507597E-03  1.4376654E-04  3.7313633E-07  4.4336494E-10  1.8371212E-03  8.6584315E-07  6.202E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.098987  0.0000000E+00  0.0000000000E+00
 38  0.415258957975263E+07   22.703649  4.933427  4.537078  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3977  4.537078   -7.001  0.681261  7.599960  0.4103660E+00  0.5759510E+00  6.4144842E-05  1.7533494E-05  8.1514574E-03  1.4285633E-04  3.6905785E-07  4.3890292E-10  1.8360143E-03  9.2453176E-07  5.956E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.099905  0.0000000E+00  0.0000000000E+00
 39  0.422900738539846E+07   22.695978  4.937389  4.535653  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3954  4.535653   -6.996  0.682537  7.600759  0.4020493E+00  0.5842677E+00  6.4560130E-05  1.7652182E-05  8.1515710E-03  1.4203418E-04  3.6110623E-07  4.3496694E-10  1.8348956E-03  9.8738645E-07  5.718E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.100855  0.0000000E+00  0.0000000000E+00
 40  0.430376393439981E+07   22.688375  4.941437  4.534294  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3930  4.534294   -6.990  0.683983  7.601756  0.3937925E+00  0.5925245E+00  6.4783366E-05  1.7713760E-05  8.1518925E-03  1.4129792E-04  3.5645760E-07  4.3189261E-10  1.8337793E-03  1.0501322E-06  5.490E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.101833  0.0000000E+00  0.0000000000E+00
