line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.221203410542347E+07   13.986277  4.215114  4.475581  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3718  4.475581   -8.174  0.852731  7.541531  0.6512636E+00  0.3349467E+00  4.6823611E-05  1.2719878E-05  7.4267171E-03  9.9619096E-04  4.5978472E-06  3.4826155E-09  1.8684607E-03  8.6544241E-09  9.384E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031022  0.0000000E+00  0.0000000000E+00
 10  0.245556472437632E+07   13.984628  4.220003  4.474937  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3695  4.474937   -8.165  0.851800  7.541917  0.6430737E+00  0.3431545E+00  4.7823422E-05  1.2994044E-05  7.5486388E-03  8.5584431E-04  3.8915961E-06  2.9844092E-09  1.8676550E-03  9.4586125E-09  9.029E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031377  0.0000000E+00  0.0000000000E+00
 11  0.269708269358576E+07   13.982960  4.224694  4.474316  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3668  4.474316   -8.156  0.851034  7.542405  0.6348255E+00  0.3514173E+00  4.8544525E-05  1.3190374E-05  7.6496973E-03  7.3965753E-04  3.3462408E-06  2.5758584E-09  1.8668527E-03  1.0310760E-08  8.660E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031721  0.0000000E+00  0.0000000000E+00
 12  0.293256271356497E+07   13.981299  4.229569  4.473728  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3645  4.473728   -8.147  0.850682  7.542967  0.6266315E+00  0.3596233E+00  4.9172627E-05  1.3360053E-05  7.7325113E-03  6.4438638E-04  2.8991088E-06  2.2412733E-09  1.8660622E-03  1.1228928E-08  8.301E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032083  0.0000000E+00  0.0000000000E+00
 13  0.316200478431393E+07   13.979649  4.234155  4.473140  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3619  4.473140   -8.139  0.850315  7.543561  0.6185087E+00  0.3677560E+00  4.9700809E-05  1.3503925E-05  7.8006216E-03  5.6600937E-04  2.5319258E-06  1.9656802E-09  1.8652831E-03  1.2213551E-08  7.955E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032428  0.0000000E+00  0.0000000000E+00
 14  0.339144685506290E+07   13.977965  4.239043  4.472565  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3596  4.472565   -8.130  0.850292  7.544222  0.6102436E+00  0.3760294E+00  5.0185477E-05  1.3634510E-05  7.8582166E-03  4.9967105E-04  2.2214355E-06  1.7328732E-09  1.8644933E-03  1.3305854E-08  7.617E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032799  0.0000000E+00  0.0000000000E+00
 15  0.361485097658163E+07   13.976291  4.243658  4.471984  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3569  4.471984   -8.121  0.850134  7.544994  0.6020386E+00  0.3842413E+00  5.0595295E-05  1.3746219E-05  7.9058400E-03  4.4480093E-04  1.9652897E-06  1.5400618E-09  1.8637109E-03  1.4484441E-08  7.300E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033153  0.0000000E+00  0.0000000000E+00
 16  0.383463232856222E+07   13.974612  4.248333  4.471388  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3546  4.471388   -8.113  0.850173  7.545759  0.5938281E+00  0.3924576E+00  5.1123124E-05  1.3894026E-05  7.9454071E-03  3.9891141E-04  1.7355076E-06  1.3782650E-09  1.8629284E-03  1.5853516E-08  6.998E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033516  0.0000000E+00  0.0000000000E+00
 17  0.404656434654350E+07   13.972960  4.252930  4.470804  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3520  4.470804   -8.104  0.850372  7.546485  0.5857380E+00  0.4005525E+00  5.1460479E-05  1.3984980E-05  7.9782636E-03  3.6096660E-04  1.5574731E-06  1.2433006E-09  1.8621571E-03  1.7323337E-08  6.721E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.033876  0.0000000E+00  0.0000000000E+00
 18  0.425849636452478E+07   13.971276  4.257478  4.470248  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3491  4.470248   -8.096  0.850573  7.547468  0.5775201E+00  0.4087744E+00  5.1789521E-05  1.4072325E-05  8.0062029E-03  3.2863050E-04  1.4077355E-06  1.1301675E-09  1.8613727E-03  1.8917115E-08  6.452E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.034237  0.0000000E+00  0.0000000000E+00
 19  0.446499422819886E+07   13.969601  4.262227  4.469632  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3471  4.469632   -8.087  0.851068  7.548251  0.5693189E+00  0.4169790E+00  5.2062239E-05  1.4147660E-05  8.0296028E-03  3.0154862E-04  1.2829490E-06  1.0351080E-09  1.8605879E-03  2.0676029E-08  6.205E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.034618  0.0000000E+00  0.0000000000E+00
 20  0.467149209187295E+07   13.967894  4.266794  4.469014  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3441  4.469014   -8.079  0.851451  7.549177  0.5609728E+00  0.4253280E+00  5.2326727E-05  1.4219935E-05  8.0495336E-03  2.7842945E-04  1.1760170E-06  9.5396759E-10  1.8597870E-03  2.2599341E-08  5.965E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.034988  0.0000000E+00  0.0000000000E+00
 21  0.486875189322476E+07   13.966230  4.271487  4.468419  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3422  4.468419   -8.070  0.852061  7.550172  0.5528036E+00  0.4334996E+00  5.2753690E-05  1.4338509E-05  8.0656368E-03  2.5940311E-04  1.0776697E-06  8.8677149E-10  1.8589997E-03  2.4848216E-08  5.748E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.035372  0.0000000E+00  0.0000000000E+00
 22  0.505949070940791E+07   13.964591  4.275839  4.467812  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3394  4.467812   -8.062  0.852627  7.551078  0.5447580E+00  0.4415471E+00  5.2981012E-05  1.4400685E-05  8.0792131E-03  2.4357738E-04  1.0035247E-06  8.3032717E-10  1.8582217E-03  2.7148802E-08  5.543E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.035733  0.0000000E+00  0.0000000000E+00
 23  0.525022952559105E+07   13.962920  4.280405  4.467271  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3376  4.467271   -8.053  0.853588  7.552307  0.5365140E+00  0.4497928E+00  5.3232052E-05  1.4467589E-05  8.0908877E-03  2.2987866E-04  9.3906067E-07  7.8196811E-10  1.8574200E-03  3.0086343E-08  5.348E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036115  0.0000000E+00  0.0000000000E+00
 24  0.543607760289770E+07   13.961260  4.284946  4.466571  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3347  4.466571   -8.045  0.854237  7.553155  0.5282499E+00  0.4580583E+00  5.3432942E-05  1.4523550E-05  8.1007687E-03  2.1829979E-04  8.8547759E-07  7.4126736E-10  1.8566119E-03  3.2937435E-08  5.169E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036499  0.0000000E+00  0.0000000000E+00
 25  0.561703494132786E+07   13.959612  4.289306  4.466038  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3319  4.466038   -8.037  0.855245  7.554482  0.5200171E+00  0.4662924E+00  5.3673140E-05  1.4588772E-05  8.1089848E-03  2.0855382E-04  8.3831436E-07  7.0655257E-10  1.8558019E-03  3.6422174E-08  4.999E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.036871  0.0000000E+00  0.0000000000E+00
 26  0.579310154088154E+07   13.957979  4.293902  4.465282  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3299  4.465282   -8.029  0.856081  7.555355  0.5117895E+00  0.4745210E+00  5.4041675E-05  1.4692143E-05  8.1157065E-03  2.0029746E-04  7.9146874E-07  6.7651667E-10  1.8549875E-03  4.0208803E-08  4.841E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.037268  0.0000000E+00  0.0000000000E+00
 27  0.596476647544637E+07   13.956357  4.298176  4.464577  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3271  4.464577   -8.021  0.856917  7.556346  0.5036183E+00  0.4826930E+00  5.4235669E-05  1.4745372E-05  8.1215217E-03  1.9335873E-04  7.5826030E-07  6.5186459E-10  1.8541745E-03  4.3900291E-08  4.685E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.037641  0.0000000E+00  0.0000000000E+00
 28  0.613202974502236E+07   13.954747  4.302602  4.463840  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3251  4.463840   -8.013  0.857968  7.557328  0.4954470E+00  0.4908650E+00  5.4437949E-05  1.4799469E-05  8.1264085E-03  1.8746467E-04  7.2953710E-07  6.3097832E-10  1.8533564E-03  4.8025915E-08  4.539E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.038031  0.0000000E+00  0.0000000000E+00
 29  0.629489134960951E+07   13.953151  4.306922  4.463075  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3228  4.463075   -8.005  0.859015  7.558286  0.4873496E+00  0.4989630E+00  5.4608806E-05  1.4846872E-05  8.1305244E-03  1.8249781E-04  7.0495058E-07  6.1302007E-10  1.8525412E-03  5.2261788E-08  4.395E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.038415  0.0000000E+00  0.0000000000E+00
 30  0.645775295419666E+07   13.951525  4.311232  4.462241  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3202  4.462241   -7.997  0.859917  7.559183  0.4790642E+00  0.5072489E+00  5.4802388E-05  1.4898776E-05  8.1340468E-03  1.7817076E-04  6.8323854E-07  5.9772737E-10  1.8517023E-03  5.6858191E-08  4.253E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.038803  0.0000000E+00  0.0000000000E+00
 31  0.661621289379495E+07   13.949916  4.315560  4.461403  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3181  4.461403   -7.989  0.860971  7.560120  0.4708773E+00  0.5154363E+00  5.5168353E-05  1.5001146E-05  8.1367248E-03  1.7452036E-04  6.5785876E-07  5.8382900E-10  1.8508686E-03  6.2153758E-08  4.114E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039196  0.0000000E+00  0.0000000000E+00
 32  0.677071133490329E+07   13.948318  4.319735  4.460545  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3153  4.460545   -7.982  0.861943  7.561015  0.4627211E+00  0.5235929E+00  5.5327373E-05  1.5046164E-05  8.1392290E-03  1.7140642E-04  6.4153322E-07  5.7235522E-10  1.8500334E-03  6.7513479E-08  3.980E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039579  0.0000000E+00  0.0000000000E+00
 33  0.692520977601162E+07   13.946692  4.324113  4.459661  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3134  4.459661   -7.974  0.863210  7.562002  0.4544104E+00  0.5319038E+00  5.5527368E-05  1.5099151E-05  8.1413343E-03  1.6868287E-04  6.2644121E-07  5.6247346E-10  1.8491771E-03  7.3503813E-08  3.846E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.039985  0.0000000E+00  0.0000000000E+00
 34  0.707178522014004E+07   13.945122  4.328140  4.458800  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3108  4.458800   -7.967  0.864291  7.562985  0.4463778E+00  0.5399368E+00  5.5700717E-05  1.5147230E-05  8.1430766E-03  1.6641368E-04  6.1339353E-07  5.5393529E-10  1.8483446E-03  7.9657294E-08  3.719E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040362  0.0000000E+00  0.0000000000E+00
 35  0.721836066426846E+07   13.943525  4.332402  4.457866  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3086  4.457866   -7.959  0.865620  7.563951  0.4381695E+00  0.5481453E+00  5.5889236E-05  1.5197876E-05  8.1445765E-03  1.6439744E-04  6.0130899E-07  5.4637029E-10  1.8474884E-03  8.6801760E-08  3.595E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040765  0.0000000E+00  0.0000000000E+00
 36  0.736493610839688E+07   13.941900  4.336536  4.456880  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3061  4.456880   -7.952  0.866670  7.564929  0.4298158E+00  0.5564992E+00  5.6235206E-05  1.5297522E-05  8.1456402E-03  1.6261336E-04  5.8490358E-07  5.3884921E-10  1.8466116E-03  9.4624199E-08  3.471E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.041159  0.0000000E+00  0.0000000000E+00
 37  0.750398470539439E+07   13.940332  4.340720  4.455914  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3040  4.455914   -7.944  0.868079  7.565863  0.4217374E+00  0.5645778E+00  5.6418902E-05  1.5346859E-05  8.1467043E-03  1.6110110E-04  5.7502980E-07  5.3296256E-10  1.8457585E-03  1.0292215E-07  3.354E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.041563  0.0000000E+00  0.0000000000E+00
 38  0.764303330239189E+07   13.938737  4.344743  4.454902  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3013  4.454902   -7.937  0.869327  7.566836  0.4135272E+00  0.5727880E+00  5.6611014E-05  1.5397507E-05  8.1476175E-03  1.5974776E-04  5.6586226E-07  5.2779109E-10  1.8448862E-03  1.1165554E-07  3.238E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.041954  0.0000000E+00  0.0000000000E+00
 39  0.777851655074843E+07   13.937156  4.348896  4.453850  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2992  4.453850   -7.929  0.870863  7.567798  0.4053549E+00  0.5809605E+00  5.6781990E-05  1.5446102E-05  8.1484191E-03  1.5855184E-04  5.5738997E-07  5.2287297E-10  1.8440124E-03  1.2114727E-07  3.126E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.042362  0.0000000E+00  0.0000000000E+00
 40  0.791399979910497E+07   13.935548  4.353001  4.452749  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2973  4.452749   -7.922  0.872458  7.568742  0.3970587E+00  0.5892567E+00  5.6951786E-05  1.5493639E-05  8.1491242E-03  1.5746873E-04  5.4939240E-07  5.1832501E-10  1.8431197E-03  1.3143209E-07  3.014E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.042769  0.0000000E+00  0.0000000000E+00
