line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.267487873390260E+06  193.240361  6.565251  4.717713  0.7200000E+00  0.2659559E+00  2.2831523E-03  2.7707556E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  3.284E-25  0.8597  4.717713   -4.573  0.110866  7.667010  0.6596362E+00  0.3266158E+00  7.6958467E-05  2.1179089E-05  7.6490382E-03  6.9479168E-04  1.0844961E-06  1.9399735E-09  1.8595236E-03  4.6001326E-06  3.103E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.502816  0.0000000E+00  0.0000000000E+00
 10  0.298321396395392E+06  192.411634  6.565138  4.715681  0.7200000E+00  0.2659559E+00  2.2831522E-03  2.7707675E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.734E-24  0.8564  4.715681   -4.568  0.111517  7.667048  0.6524493E+00  0.3338170E+00  7.7997968E-05  2.1465314E-05  7.7492811E-03  5.7865977E-04  9.0241585E-07  1.6155441E-09  1.8579249E-03  4.2266794E-06  3.202E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.504850  0.0000000E+00  0.0000000000E+00
 11  0.328665498400442E+06  191.585694  6.565069  4.713620  0.7200000E+00  0.2659559E+00  2.2831521E-03  2.7707836E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  3.934E-24  0.8534  4.713620   -4.563  0.112411  7.667165  0.6453285E+00  0.3409491E+00  7.8834473E-05  2.1695730E-05  7.8281065E-03  4.8730826E-04  7.5912366E-07  1.3602974E-09  1.8563617E-03  4.0206179E-06  3.277E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.506947  0.0000000E+00  0.0000000000E+00
 12  0.359009600405493E+06  190.749178  6.565039  4.711501  0.7200000E+00  0.2659559E+00  2.2831517E-03  2.7708225E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.517E-23  0.8508  4.711501   -4.557  0.113512  7.667345  0.6381587E+00  0.3481279E+00  7.9525209E-05  2.1886065E-05  7.8913977E-03  4.1392746E-04  6.4400484E-07  1.1552476E-09  1.8548039E-03  3.9092850E-06  3.334E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.509135  0.0000000E+00  0.0000000000E+00
 13  0.389353702410544E+06  189.901859  6.565078  4.709248  0.7200000E+00  0.2659559E+00  2.2831513E-03  2.7708709E-05  6.5875810E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  6.374E-23  0.8487  4.709248   -4.552  0.114796  7.667578  0.6309383E+00  0.3553555E+00  8.0100216E-05  2.2044589E-05  7.9423177E-03  3.5485777E-04  5.5133119E-07  9.9017312E-10  1.8532480E-03  3.8543829E-06  3.375E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.511452  0.0000000E+00  0.0000000000E+00
 14  0.419208383415513E+06  189.057355  6.565048  4.707070  0.7200000E+00  0.2659559E+00  2.2831505E-03  2.7709543E-05  6.5875814E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  2.132E-22  0.8454  4.707070   -4.546  0.116171  7.667842  0.6237806E+00  0.3625189E+00  8.0575623E-05  2.2175749E-05  7.9827570E-03  3.0791489E-04  4.7768482E-07  8.5897708E-10  1.8517156E-03  3.8334190E-06  3.401E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.513701  0.0000000E+00  0.0000000000E+00
 15  0.448573643420401E+06  188.215899  6.565085  4.704771  0.7200000E+00  0.2659559E+00  2.2831494E-03  2.7710818E-05  6.5875821E-04  5.7184752E-03  2.2656015E-06  1.2899738E-05  1.8768898E-03  1.5180834E-04  6.670E-22  0.8438  4.704771   -4.540  0.117656  7.668139  0.6166950E+00  0.3696089E+00  8.0972991E-05  2.2285442E-05  8.0149571E-03  2.7050468E-04  4.1899330E-07  7.5441884E-10  1.8502064E-03  3.8322645E-06  3.415E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.516042  0.0000000E+00  0.0000000000E+00
 16  0.477938903425289E+06  187.363377  6.565057  4.702509  0.7200000E+00  0.2659559E+00  2.2831477E-03  2.7712721E-05  6.5875830E-04  5.7184752E-03  2.2656016E-06  1.2899737E-05  1.8768898E-03  1.5180834E-04  1.897E-21  0.8410  4.702509   -4.535  0.119170  7.668461  0.6095571E+00  0.3767504E+00  8.1314384E-05  2.2379757E-05  8.0410993E-03  2.4010111E-04  3.7129001E-07  6.6943730E-10  1.8486922E-03  3.8430383E-06  3.418E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.518356  0.0000000E+00  0.0000000000E+00
 17  0.507304163430177E+06  186.494802  6.565138  4.699506  0.7198145E+00  0.2659901E+00  1.1791285E-03  1.3024290E-04  1.8467858E-03  5.7129276E-03  4.6561155E-06  5.2182927E-06  1.8768833E-03  1.5104353E-04  1.568E-08  0.8391  4.699506   -4.524  0.120839  7.668810  0.6023704E+00  0.3839400E+00  8.1610803E-05  2.2461708E-05  8.0623037E-03  2.1540757E-04  3.3253780E-07  6.0041583E-10  1.8471727E-03  3.8612156E-06  3.413E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.520812  0.0000000E+00  0.0000000000E+00
 18  0.536669423435065E+06  185.604698  6.565229  4.696541  0.7196993E+00  0.2660143E+00  5.4265409E-04  1.5050306E-04  2.5744391E-03  5.7079620E-03  6.2027782E-06  1.2262626E-06  1.8768772E-03  1.5041911E-04  2.904E-08  0.8373  4.696541   -4.515  0.122601  7.669180  0.5951345E+00  0.3911782E+00  8.1870431E-05  2.2533555E-05  8.0794932E-03  1.9535714E-04  3.0105728E-07  5.4436496E-10  1.8456469E-03  3.8840334E-06  3.399E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.523384  0.0000000E+00  0.0000000000E+00
 19  0.565545262439871E+06  184.714355  6.565348  4.693864  0.7191017E+00  0.2665927E+00  2.9495313E-04  9.0402618E-05  3.0896079E-03  5.5234923E-03  6.9956354E-06  4.9923762E-07  1.8765704E-03  1.4139002E-04  5.362E-07  0.8357  4.693864   -4.508  0.124420  7.669565  0.5879723E+00  0.3983421E+00  8.2097322E-05  2.2596407E-05  8.0932051E-03  1.7933002E-04  2.7587078E-07  4.9955633E-10  1.8441398E-03  3.9094111E-06  3.379E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.525867  0.0000000E+00  0.0000000000E+00
 20  0.593931680444596E+06  183.827528  6.565518  4.691613  0.7175780E+00  0.2681318E+00  6.1237779E-05  1.7690514E-05  3.8370736E-03  5.0704339E-03  7.5690773E-06  5.2501913E-08  1.8757898E-03  1.2025402E-04  1.767E-06  0.8342  4.691613   -4.503  0.126268  7.669961  0.5808877E+00  0.4054281E+00  8.2298297E-05  2.2652132E-05  8.1041657E-03  1.6648600E-04  2.5565845E-07  4.6363854E-10  1.8426515E-03  3.9363615E-06  3.353E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.528143  0.0000000E+00  0.0000000000E+00
 21  0.622807519449402E+06  182.918284  6.565586  4.690336  0.7144458E+00  0.2713543E+00  4.6879365E-05  1.2925436E-05  4.5193278E-03  4.3167188E-03  6.5982224E-06  1.2894176E-08  1.8743552E-03  8.8863610E-05  3.897E-06  0.8313  4.690336   -4.501  0.128141  7.670369  0.5736302E+00  0.4126867E+00  8.2483680E-05  2.2703569E-05  8.1132321E-03  1.5582969E-04  2.3885990E-07  4.3383462E-10  1.8411288E-03  3.9653668E-06  3.322E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.529884  0.0000000E+00  0.0000000000E+00
 22  0.651076476414109E+06  182.023031  6.565723  4.688975  0.7111860E+00  0.2746892E+00  5.1444328E-05  1.4160612E-05  5.0416160E-03  3.7130477E-03  5.7141421E-06  1.0330414E-08  1.8730665E-03  6.6166890E-05  5.666E-06  0.8307  4.688975   -4.498  0.130052  7.670787  0.5664704E+00  0.4198474E+00  8.2680667E-05  2.2758301E-05  8.1204066E-03  1.4731297E-04  2.2524768E-07  4.0999730E-10  1.8396282E-03  3.9966013E-06  3.287E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.531645  0.0000000E+00  0.0000000000E+00
 23  0.679082124880774E+06  181.130504  6.566000  4.687391  0.7078838E+00  0.2780539E+00  5.5656177E-05  1.5319113E-05  5.4753573E-03  3.2110013E-03  4.9631661E-06  8.9407900E-09  1.8718833E-03  4.9056428E-05  7.160E-06  0.8295  4.687391   -4.495  0.131985  7.671209  0.5593326E+00  0.4269858E+00  8.2995088E-05  2.2842128E-05  8.1259899E-03  1.4042044E-04  2.1373658E-07  3.9118871E-10  1.8381334E-03  4.0274115E-06  3.248E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.533574  0.0000000E+00  0.0000000000E+00
 24  0.707034475400527E+06  180.233272  6.566142  4.686004  0.7043411E+00  0.2816490E+00  5.9177651E-05  1.6287756E-05  5.8383136E-03  2.7908991E-03  4.3267519E-06  7.7765278E-09  1.8707420E-03  3.6882245E-05  8.467E-06  0.8279  4.686004   -4.492  0.133983  7.671656  0.5521485E+00  0.4341704E+00  8.3013042E-05  2.2850738E-05  8.1309018E-03  1.3478030E-04  2.0520269E-07  3.7490421E-10  1.8366298E-03  4.0596180E-06  3.206E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.535292  0.0000000E+00  0.0000000000E+00
 25  0.734285182675565E+06  179.351955  6.566379  4.684495  0.7007176E+00  0.2853155E+00  6.2066997E-05  1.7082537E-05  6.1359995E-03  2.4463457E-03  3.8007792E-06  6.8200013E-09  1.8696626E-03  2.8364546E-05  9.576E-06  0.8268  4.684495   -4.488  0.135968  7.672097  0.5450903E+00  0.4412289E+00  8.3179362E-05  2.2897039E-05  8.1346145E-03  1.3026545E-04  1.9784022E-07  3.6223596E-10  1.8351532E-03  4.0922341E-06  3.162E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.537073  0.0000000E+00  0.0000000000E+00
 26  0.761828495679134E+06  178.453728  6.566590  4.682777  0.6972996E+00  0.2887698E+00  6.4505250E-05  1.7753254E-05  6.3870899E-03  2.1557235E-03  3.3553946E-06  6.0124832E-09  1.8686795E-03  2.1841632E-05  1.048E-05  0.8251  4.682777   -4.485  0.138008  7.672554  0.5379009E+00  0.4484186E+00  8.3313823E-05  2.2934498E-05  8.1377049E-03  1.2651385E-04  1.9179369E-07  3.5171777E-10  1.8336497E-03  4.1246321E-06  3.116E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.538952  0.0000000E+00  0.0000000000E+00
 27  0.789153361717503E+06  177.554340  6.566757  4.680868  0.6944390E+00  0.2916557E+00  6.6207027E-05  1.8221436E-05  6.5620425E-03  1.9532230E-03  3.0433868E-06  5.4491344E-09  1.8678973E-03  1.7997262E-05  1.107E-05  0.8236  4.680868   -4.481  0.140056  7.673011  0.5307235E+00  0.4555962E+00  8.3471632E-05  2.2978458E-05  8.1401542E-03  1.2345495E-04  1.8669658E-07  3.4312289E-10  1.8321489E-03  4.1589571E-06  3.067E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.540978  0.0000000E+00  0.0000000000E+00
 28  0.816350721212053E+06  176.650307  6.566962  4.678999  0.6911858E+00  0.2949343E+00  6.7915548E-05  1.8691491E-05  6.7374082E-03  1.7502406E-03  2.7297051E-06  4.8840590E-09  1.8670345E-03  1.4588844E-05  1.168E-05  0.8229  4.678999   -4.476  0.142152  7.673479  0.5235313E+00  0.4627885E+00  8.3627186E-05  2.3021861E-05  8.1421241E-03  1.2094678E-04  1.8243844E-07  3.3603893E-10  1.8306453E-03  4.1940908E-06  3.018E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.542959  0.0000000E+00  0.0000000000E+00
 29  0.843345922286851E+06  175.744627  6.567285  4.677339  0.6870402E+00  0.2991073E+00  6.9757621E-05  1.9198304E-05  6.9259069E-03  1.5320488E-03  2.3913583E-06  4.2761707E-09  1.8659739E-03  1.1513647E-05  1.242E-05  0.8212  4.677339   -4.472  0.144301  7.673963  0.5163387E+00  0.4699811E+00  8.3751366E-05  2.3056451E-05  8.1437454E-03  1.1888905E-04  1.7901526E-07  3.3026123E-10  1.8291416E-03  4.2285116E-06  2.967E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.544824  0.0000000E+00  0.0000000000E+00
 30  0.869684860714827E+06  174.852960  6.567564  4.675732  0.6828478E+00  0.3033231E+00  7.1347883E-05  1.9635888E-05  7.0879750E-03  1.3444409E-03  2.0996099E-06  3.7531492E-09  1.8649325E-03  9.2912040E-06  1.306E-05  0.8199  4.675732   -4.468  0.146416  7.674440  0.5092711E+00  0.4770487E+00  8.3900564E-05  2.3098046E-05  8.1449896E-03  1.1721970E-04  1.7607349E-07  3.2554421E-10  1.8276641E-03  4.2646715E-06  2.917E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.546592  0.0000000E+00  0.0000000000E+00
 31  0.896317953747618E+06  173.942870  6.567812  4.674051  0.6785712E+00  0.3076200E+00  7.2732245E-05  2.0016878E-05  7.2283704E-03  1.1819103E-03  1.8462945E-06  3.2998018E-09  1.8638970E-03  7.6925754E-06  1.361E-05  0.8186  4.674051   -4.464  0.148588  7.674929  0.5020751E+00  0.4842447E+00  8.4050246E-05  2.3139794E-05  8.1460050E-03  1.1581080E-04  1.7352876E-07  3.2154752E-10  1.8261595E-03  4.3023063E-06  2.864E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.548369  0.0000000E+00  0.0000000000E+00
 32  0.922821567556495E+06  173.028442  6.568071  4.672365  0.6741467E+00  0.3120625E+00  7.3963326E-05  2.0355743E-05  7.3525174E-03  1.0381785E-03  1.6219172E-06  2.8987383E-09  1.8628481E-03  6.5190979E-06  1.410E-05  0.8173  4.672365   -4.460  0.150701  7.675397  0.4948615E+00  0.4914582E+00  8.4458437E-05  2.3252319E-05  8.1464382E-03  1.1463587E-04  1.7048942E-07  3.1839735E-10  1.8246510E-03  4.3409311E-06  2.812E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.550142  0.0000000E+00  0.0000000000E+00
 33  0.948973928652241E+06  172.117333  6.568350  4.670694  0.6696536E+00  0.3165712E+00  7.5044885E-05  2.0653511E-05  7.4608302E-03  9.1276656E-04  1.4258501E-06  2.5486662E-09  1.8618016E-03  5.6723683E-06  1.453E-05  0.8161  4.670694   -4.456  0.153025  7.675933  0.4876928E+00  0.4986267E+00  8.4319802E-05  2.3214998E-05  8.1474961E-03  1.1365847E-04  1.6957480E-07  3.1542525E-10  1.8231517E-03  4.3785091E-06  2.760E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.551924  0.0000000E+00  0.0000000000E+00
 34  0.974557670907840E+06  171.217408  6.568617  4.669072  0.6649735E+00  0.3212650E+00  7.6004821E-05  2.0917859E-05  7.5560593E-03  8.0248882E-04  1.2532228E-06  2.2407373E-09  1.8607298E-03  5.0751937E-06  1.492E-05  0.8150  4.669072   -4.452  0.155237  7.676434  0.4806320E+00  0.5056874E+00  8.4466629E-05  2.3255941E-05  8.1479948E-03  1.1284400E-04  1.6795183E-07  3.1309289E-10  1.8216745E-03  4.4180007E-06  2.708E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.553610  0.0000000E+00  0.0000000000E+00
 35  0.100042656011596E+07  170.298530  6.568944  4.667355  0.6600993E+00  0.3261512E+00  7.6854582E-05  2.1151955E-05  7.6394164E-03  7.0594334E-04  1.1019611E-06  1.9710874E-09  1.8596298E-03  4.6578561E-06  1.526E-05  0.8138  4.667355   -4.447  0.157528  7.676953  0.4734412E+00  0.5128781E+00  8.4617415E-05  2.3298060E-05  8.1483936E-03  1.1213677E-04  1.6647292E-07  3.1103249E-10  1.8201697E-03  4.4591842E-06  2.656E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.555386  0.0000000E+00  0.0000000000E+00
 36  0.102601020301722E+07  169.380687  6.569309  4.665491  0.6550982E+00  0.3311628E+00  7.7609495E-05  2.1359990E-05  7.7125853E-03  6.2118289E-04  9.6909045E-07  1.7343118E-09  1.8585139E-03  4.3612872E-06  1.555E-05  0.8133  4.665491   -4.443  0.159842  7.677474  0.4662754E+00  0.5200438E+00  8.4896756E-05  2.3371934E-05  8.1485198E-03  1.1153082E-04  1.6485721E-07  3.0968857E-10  1.8186697E-03  4.4999930E-06  2.604E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.557181  0.0000000E+00  0.0000000000E+00
 37  0.105154515732472E+07  168.455351  6.569669  4.663603  0.6499408E+00  0.3363296E+00  7.8291657E-05  2.1548043E-05  7.7778494E-03  5.4556480E-04  8.5050635E-07  1.5230471E-09  1.8573734E-03  4.1482957E-06  1.581E-05  0.8122  4.663603   -4.439  0.162236  7.678022  0.4590727E+00  0.5272463E+00  8.4890380E-05  2.3374156E-05  8.1489891E-03  1.1100102E-04  1.6408259E-07  3.0776222E-10  1.8171614E-03  4.5428002E-06  2.553E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.558959  0.0000000E+00  0.0000000000E+00
 38  0.107678532432820E+07  167.531467  6.569996  4.661762  0.6446901E+00  0.3415883E+00  7.8885987E-05  2.1711967E-05  7.8336842E-03  4.8085398E-04  7.4899806E-07  1.3422348E-09  1.8562231E-03  4.0116487E-06  1.602E-05  0.8113  4.661762   -4.434  0.164608  7.678562  0.4519035E+00  0.5344153E+00  8.5042572E-05  2.3416589E-05  8.1491729E-03  1.1053680E-04  1.6299136E-07  3.0640480E-10  1.8156596E-03  4.5868909E-06  2.502E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.560676  0.0000000E+00  0.0000000000E+00
 39  0.110186419088943E+07  166.604104  6.570328  4.659766  0.6395403E+00  0.3467444E+00  7.9377314E-05  2.1847619E-05  7.8787653E-03  4.2858702E-04  6.6700245E-07  1.1961825E-09  1.8551046E-03  3.9327699E-06  1.617E-05  0.8104  4.659766   -4.430  0.167010  7.679107  0.4447287E+00  0.5415900E+00  8.5196239E-05  2.3459459E-05  8.1493108E-03  1.1012264E-04  1.6197227E-07  3.0517846E-10  1.8141560E-03  4.6321937E-06  2.452E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.562460  0.0000000E+00  0.0000000000E+00
 40  0.112647323540455E+07  165.684792  6.570661  4.657623  0.6345134E+00  0.3517768E+00  7.9806452E-05  2.1966161E-05  7.9174188E-03  3.8375898E-04  5.9667502E-07  1.0709113E-09  1.8540181E-03  3.8803707E-06  1.627E-05  0.8096  4.657623   -4.425  0.169336  7.679627  0.4376375E+00  0.5486811E+00  8.5595705E-05  2.3568760E-05  8.1490522E-03  1.0975274E-04  1.6032773E-07  3.0434764E-10  1.8126693E-03  4.6777865E-06  2.402E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.564280  0.0000000E+00  0.0000000000E+00
