line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.169612679371630E+07   16.981944  4.459045  4.512761  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4097  4.512761   -7.940  0.775305  7.556493  0.6507615E+00  0.3354573E+00  4.9831068E-05  1.3564390E-05  7.4776012E-03  9.3385214E-04  3.6719746E-06  3.1478425E-09  1.8675566E-03  2.2886564E-08  1.236E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044804  0.0000000E+00  0.0000000000E+00
 10  0.188178248532532E+07   16.979791  4.463752  4.512111  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4069  4.512111   -7.932  0.774356  7.556897  0.6425602E+00  0.3436757E+00  5.0691693E-05  1.3798863E-05  7.5950111E-03  7.9874410E-04  3.1274536E-06  2.6899951E-09  1.8666684E-03  2.4976532E-08  1.203E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045298  0.0000000E+00  0.0000000000E+00
 11  0.206312060271087E+07   16.977646  4.468574  4.511496  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4044  4.511496   -7.923  0.773749  7.557419  0.6344023E+00  0.3518474E+00  5.1424733E-05  1.3997880E-05  7.6904609E-03  6.8885190E-04  2.6844331E-06  2.3177125E-09  1.8657942E-03  2.7243131E-08  1.166E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045809  0.0000000E+00  0.0000000000E+00
 12  0.224445872009641E+07   16.975457  4.473304  4.510891  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4015  4.510891   -7.914  0.773185  7.558066  0.6261015E+00  0.3601597E+00  5.2055493E-05  1.4170194E-05  7.7701437E-03  5.9707945E-04  2.3147403E-06  2.0064964E-09  1.8649114E-03  2.9765528E-08  1.126E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046317  0.0000000E+00  0.0000000000E+00
 13  0.242147926325849E+07   16.973275  4.478148  4.510291  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3990  4.510291   -7.905  0.772978  7.558671  0.6178294E+00  0.3684413E+00  5.2602202E-05  1.4318883E-05  7.8354387E-03  5.2182871E-04  2.0119631E-06  1.7514438E-09  1.8640360E-03  3.2556705E-08  1.086E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046842  0.0000000E+00  0.0000000000E+00
 14  0.259418223219710E+07   16.971104  4.482940  4.509702  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3967  4.509702   -7.896  0.772893  7.559383  0.6096226E+00  0.3766558E+00  5.3082913E-05  1.4449124E-05  7.8889113E-03  4.6014876E-04  1.7638924E-06  1.5425040E-09  1.8631702E-03  3.5570344E-08  1.045E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047368  0.0000000E+00  0.0000000000E+00
 15  0.276200634226320E+07   16.968951  4.487496  4.509104  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3938  4.509104   -7.888  0.772811  7.560091  0.6015069E+00  0.3847778E+00  5.3507632E-05  1.4565662E-05  7.9327624E-03  4.0951559E-04  1.5591491E-06  1.3705466E-09  1.8623155E-03  3.8821535E-08  1.006E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047874  0.0000000E+00  0.0000000000E+00
 16  0.293041764242369E+07   16.966749  4.492277  4.508462  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3913  4.508462   -7.879  0.772884  7.560766  0.5932080E+00  0.3930822E+00  5.4061640E-05  1.4719559E-05  7.9697749E-03  3.6646179E-04  1.3735313E-06  1.2233889E-09  1.8614418E-03  4.2597117E-08  9.663E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048410  0.0000000E+00  0.0000000000E+00
 17  0.309583686364732E+07   16.964542  4.497054  4.507869  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3890  4.507869   -7.870  0.773140  7.561662  0.5849186E+00  0.4013761E+00  5.4414348E-05  1.4814957E-05  8.0006248E-03  3.3075040E-04  1.2315698E-06  1.1025676E-09  1.8605684E-03  4.6685624E-08  9.279E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048952  0.0000000E+00  0.0000000000E+00
 18  0.325740912623784E+07   16.962343  4.501631  4.507218  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3860  4.507218   -7.862  0.773354  7.562401  0.5766467E+00  0.4096517E+00  5.4710140E-05  1.4896703E-05  8.0262182E-03  3.0111588E-04  1.1142622E-06  1.0021655E-09  1.8596953E-03  5.0983066E-08  8.913E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.049477  0.0000000E+00  0.0000000000E+00
 19  0.341128747156214E+07   16.960209  4.506224  4.506606  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3839  4.506606   -7.854  0.773794  7.563268  0.5686061E+00  0.4176953E+00  5.4997440E-05  1.4974235E-05  8.0469239E-03  2.7706369E-04  1.0185704E-06  9.2079329E-10  1.8588443E-03  5.5666648E-08  8.572E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050009  0.0000000E+00  0.0000000000E+00
 20  0.356901277551955E+07   16.957980  4.510899  4.505974  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3807  4.505974   -7.846  0.774244  7.564231  0.5602196E+00  0.4260843E+00  5.5259710E-05  1.5046667E-05  8.0649361E-03  2.5611798E-04  9.3502591E-07  8.4958813E-10  1.8579541E-03  6.0975850E-08  8.229E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050557  0.0000000E+00  0.0000000000E+00
 21  0.371789007462082E+07   16.955835  4.515382  4.505276  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3788  4.505276   -7.838  0.774656  7.564968  0.5521245E+00  0.4341815E+00  5.5687348E-05  1.5166035E-05  8.0791622E-03  2.3921346E-04  8.5957460E-07  7.9156127E-10  1.8570916E-03  6.6726675E-08  7.915E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051088  0.0000000E+00  0.0000000000E+00
 22  0.386676737372208E+07   16.953651  4.520015  4.504621  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3764  4.504621   -7.830  0.775337  7.565904  0.5438906E+00  0.4424173E+00  5.5933368E-05  1.5232345E-05  8.0914615E-03  2.2480154E-04  8.0213093E-07  7.4272567E-10  1.8562108E-03  7.3077315E-08  7.606E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051643  0.0000000E+00  0.0000000000E+00
 23  0.401564467282335E+07   16.951427  4.524712  4.503976  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3731  4.503976   -7.822  0.775920  7.567032  0.5354899E+00  0.4508195E+00  5.6158776E-05  1.5294341E-05  8.1019195E-03  2.1251885E-04  7.5309749E-07  7.0104093E-10  1.8553083E-03  7.9736700E-08  7.305E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052211  0.0000000E+00  0.0000000000E+00
 24  0.415759744638502E+07   16.949265  4.529175  4.503360  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3714  4.503360   -7.813  0.777034  7.568197  0.5272345E+00  0.4590761E+00  5.6417466E-05  1.5364551E-05  8.1104361E-03  2.0239397E-04  7.1092825E-07  6.6611984E-10  1.8544150E-03  8.8910242E-08  7.032E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052757  0.0000000E+00  0.0000000000E+00
 25  0.429262569440710E+07   16.947171  4.533551  4.502659  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3683  4.502659   -7.806  0.777698  7.569155  0.5191882E+00  0.4671234E+00  5.6613890E-05  1.5418570E-05  8.1174409E-03  1.9409178E-04  6.7726795E-07  6.3782176E-10  1.8535393E-03  9.7350509E-08  6.780E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053298  0.0000000E+00  0.0000000000E+00
 26  0.443007752636804E+07   16.945003  4.537967  4.501902  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3665  4.501902   -7.798  0.778551  7.570160  0.5108129E+00  0.4754996E+00  5.7015465E-05  1.5532804E-05  8.1232611E-03  1.8679871E-04  6.4058481E-07  6.1176023E-10  1.8526221E-03  1.0803502E-07  6.529E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053850  0.0000000E+00  0.0000000000E+00
 27  0.456095105906635E+07   16.942902  4.542380  4.501089  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3638  4.501089   -7.791  0.779349  7.570996  0.5026423E+00  0.4836709E+00  5.7209431E-05  1.5585291E-05  8.1282326E-03  1.8081700E-04  6.1595108E-07  5.9133805E-10  1.8517224E-03  1.1778484E-07  6.296E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.054406  0.0000000E+00  0.0000000000E+00
 28  0.469182459176467E+07   16.940766  4.546803  4.500317  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3611  4.500317   -7.784  0.780310  7.572038  0.4943252E+00  0.4919886E+00  5.7431551E-05  1.5644156E-05  8.1324211E-03  1.7568251E-04  5.9386704E-07  5.7364520E-10  1.8508014E-03  1.2868139E-07  6.065E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.054970  0.0000000E+00  0.0000000000E+00
 29  0.481646605147736E+07   16.938698  4.551152  4.499452  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3590  4.499452   -7.777  0.781249  7.572885  0.4862178E+00  0.5000965E+00  5.7603823E-05  1.5692750E-05  8.1358870E-03  1.7144921E-04  5.7568553E-07  5.5887605E-10  1.8498983E-03  1.3991706E-07  5.849E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.055530  0.0000000E+00  0.0000000000E+00
 30  0.494173071848860E+07   16.936587  4.555406  4.498569  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3562  4.498569   -7.770  0.782032  7.573782  0.4779342E+00  0.5083806E+00  5.7978893E-05  1.5799392E-05  8.1385606E-03  1.6778227E-04  5.5455297E-07  5.4561092E-10  1.8489705E-03  1.5231376E-07  5.633E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.056084  0.0000000E+00  0.0000000000E+00
 31  0.506232133076062E+07   16.934523  4.559822  4.497686  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3543  4.497686   -7.763  0.783178  7.574708  0.4697915E+00  0.5165236E+00  5.8175417E-05  1.5852229E-05  8.1409742E-03  1.6471047E-04  5.4016359E-07  5.3450566E-10  1.8480531E-03  1.6604965E-07  5.430E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.056664  0.0000000E+00  0.0000000000E+00
 32  0.518291194303263E+07   16.932428  4.564035  4.496755  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3515  4.496755   -7.757  0.784134  7.575631  0.4615026E+00  0.5248128E+00  5.8358654E-05  1.5902998E-05  8.1430478E-03  1.6204574E-04  5.2763110E-07  5.2496589E-10  1.8471141E-03  1.8018794E-07  5.228E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.057223  0.0000000E+00  0.0000000000E+00
 33  0.530069812246111E+07   16.930352  4.568375  4.495799  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3496  4.495799   -7.751  0.785340  7.576591  0.4532615E+00  0.5330541E+00  5.8555759E-05  1.5955791E-05  8.1447556E-03  1.5977691E-04  5.1645846E-07  5.1685308E-10  1.8461748E-03  1.9562192E-07  5.033E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.057805  0.0000000E+00  0.0000000000E+00
 34  0.541567986904605E+07   16.928294  4.572608  4.494807  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3468  4.494807   -7.744  0.786389  7.577449  0.4450334E+00  0.5412824E+00  5.8723699E-05  1.6003412E-05  8.1462219E-03  1.5782784E-04  5.0665893E-07  5.0966770E-10  1.8452314E-03  2.1185051E-07  4.846E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.058378  0.0000000E+00  0.0000000000E+00
 35  0.553066161563099E+07   16.926208  4.576769  4.493801  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3442  4.493801   -7.738  0.787472  7.578405  0.4366813E+00  0.5496346E+00  5.8914380E-05  1.6055849E-05  8.1474455E-03  1.5611948E-04  4.9746143E-07  5.0330206E-10  1.8442682E-03  2.2956025E-07  4.661E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.058948  0.0000000E+00  0.0000000000E+00
 36  0.564003449652888E+07   16.924196  4.581049  4.492752  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3421  4.492752   -7.732  0.788704  7.579330  0.4285714E+00  0.5577447E+00  5.9300726E-05  1.6164665E-05  8.1481553E-03  1.5467132E-04  4.8476781E-07  4.9717079E-10  1.8433272E-03  2.4941255E-07  4.488E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.059538  0.0000000E+00  0.0000000000E+00
 37  0.574856604757370E+07   16.922174  4.585090  4.491686  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3395  4.491686   -7.727  0.789849  7.580243  0.4203948E+00  0.5659214E+00  5.9481631E-05  1.6214900E-05  8.1490175E-03  1.5339002E-04  4.7731611E-07  4.9222932E-10  1.8423730E-03  2.6993821E-07  4.319E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.060102  0.0000000E+00  0.0000000000E+00
 38  0.585709759861853E+07   16.920126  4.589439  4.490558  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3374  4.490558   -7.721  0.791335  7.581203  0.4120731E+00  0.5742432E+00  5.9685929E-05  1.6269777E-05  8.1497332E-03  1.5223902E-04  4.7017563E-07  4.8782669E-10  1.8413959E-03  2.9218352E-07  4.152E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.060714  0.0000000E+00  0.0000000000E+00
 39  0.596310516010417E+07   16.918099  4.593495  4.489416  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3348  4.489416   -7.716  0.792631  7.582110  0.4037805E+00  0.5825359E+00  5.9866848E-05  1.6320145E-05  8.1503656E-03  1.5121931E-04  4.6364081E-07  4.8371746E-10  1.8404163E-03  3.1580252E-07  3.991E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.061291  0.0000000E+00  0.0000000000E+00
 40  0.606658873203063E+07   16.916099  4.597617  4.488247  0.7200000E+00  0.2659559E+00  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3320  4.488247   -7.711  0.794008  7.583056  0.3955570E+00  0.5907594E+00  6.0064978E-05  1.6373193E-05  8.1508760E-03  1.5031261E-04  4.5744194E-07  4.8009314E-10  1.8394390E-03  3.4085240E-07  3.837E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.061883  0.0000000E+00  0.0000000000E+00
