line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.282121215547876E+06  145.856646  6.383981  4.717083  0.7200000E+00  0.2659559E+00  2.2831524E-03  2.7707477E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.827E-26  0.8318  4.717083   -4.810  0.169949  7.658330  0.6623600E+00  0.3238807E+00  7.3927022E-05  2.0333935E-05  7.5768165E-03  7.8223367E-04  1.2854705E-06  2.1971514E-09  1.8610419E-03  3.7149922E-06  2.996E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.438845  0.0000000E+00  0.0000000000E+00
 10  0.314024473024615E+06  145.359359  6.384274  4.715450  0.7200000E+00  0.2659559E+00  2.2831524E-03  2.7707515E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  8.853E-26  0.8285  4.715450   -4.805  0.170258  7.658344  0.6556198E+00  0.3306363E+00  7.4993465E-05  2.0627450E-05  7.6833635E-03  6.5887243E-04  1.0817547E-06  1.8504232E-09  1.8596067E-03  3.4444459E-06  3.091E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.440643  0.0000000E+00  0.0000000000E+00
 11  0.345927730501354E+06  144.856105  6.384595  4.713800  0.7200000E+00  0.2659559E+00  2.2831523E-03  2.7707565E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.868E-25  0.8253  4.713800   -4.799  0.170820  7.658439  0.6488316E+00  0.3374369E+00  7.5877281E-05  2.0870782E-05  7.7698258E-03  5.5873484E-04  9.1628263E-07  1.5689238E-09  1.8581812E-03  3.3008549E-06  3.166E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.442501  0.0000000E+00  0.0000000000E+00
 12  0.377830987978093E+06  144.346779  6.384938  4.712118  0.7200000E+00  0.2659559E+00  2.2831522E-03  2.7707667E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  7.991E-25  0.8223  4.712118   -4.794  0.171590  7.658597  0.6419949E+00  0.3442836E+00  7.6614945E-05  2.1073967E-05  7.8402057E-03  4.7719266E-04  7.8149844E-07  1.3396695E-09  1.8567613E-03  3.2303557E-06  3.223E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.444414  0.0000000E+00  0.0000000000E+00
 13  0.409143444390448E+06  143.840881  6.385303  4.710452  0.7200000E+00  0.2659559E+00  2.2831521E-03  2.7707799E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.679E-24  0.8196  4.710452   -4.789  0.172514  7.658804  0.6352370E+00  0.3510496E+00  7.7224626E-05  2.1241988E-05  7.8966572E-03  4.1175786E-04  6.7332916E-07  1.1556854E-09  1.8553699E-03  3.2023670E-06  3.263E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.446351  0.0000000E+00  0.0000000000E+00
 14  0.440455900802803E+06  143.328924  6.385690  4.708742  0.7200000E+00  0.2659559E+00  2.2831519E-03  2.7708055E-05  6.5875806E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  7.204E-24  0.8169  4.708742   -4.784  0.173578  7.659054  0.6284318E+00  0.3578613E+00  7.7742336E-05  2.1384737E-05  7.9429373E-03  3.5808318E-04  5.8460706E-07  1.0047648E-09  1.8539786E-03  3.1981475E-06  3.290E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.448345  0.0000000E+00  0.0000000000E+00
 15  0.471768357215157E+06  142.810732  6.385959  4.707087  0.7200000E+00  0.2659559E+00  2.2831516E-03  2.7708400E-05  6.5875808E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.569E-23  0.8136  4.707087   -4.778  0.174713  7.659329  0.6215758E+00  0.3647226E+00  7.8184451E-05  2.1506729E-05  7.9809251E-03  3.1399691E-04  5.1174802E-07  8.8080080E-10  1.8525848E-03  3.2078305E-06  3.306E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.450251  0.0000000E+00  0.0000000000E+00
 16  0.502826769169827E+06  142.290359  6.386316  4.705320  0.7200000E+00  0.2659559E+00  2.2831511E-03  2.7708867E-05  6.5875810E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  3.664E-23  0.8111  4.705320   -4.773  0.175961  7.659635  0.6147221E+00  0.3715807E+00  7.8592330E-05  2.1619474E-05  8.0118714E-03  2.7800297E-04  4.5191895E-07  7.7954769E-10  1.8511977E-03  3.2265807E-06  3.311E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.452268  0.0000000E+00  0.0000000000E+00
 17  0.532948761437448E+06  141.779545  6.386766  4.703497  0.7200000E+00  0.2659559E+00  2.2831505E-03  2.7709582E-05  6.5875814E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  9.482E-23  0.8089  4.703497   -4.768  0.177203  7.659935  0.6080284E+00  0.3782779E+00  7.9169855E-05  2.1777914E-05  8.0362629E-03  2.4920846E-04  4.0207682E-07  6.9919931E-10  1.8498479E-03  3.2488708E-06  3.307E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.454368  0.0000000E+00  0.0000000000E+00
 18  0.563374898093013E+06  141.257348  6.387248  4.701616  0.7200000E+00  0.2659559E+00  2.2831496E-03  2.7710571E-05  6.5875819E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  2.121E-22  0.8067  4.701616   -4.763  0.178707  7.660317  0.6012265E+00  0.3850825E+00  7.9229186E-05  2.1795639E-05  8.0572293E-03  2.2518113E-04  3.6439279E-07  6.3098646E-10  1.8484802E-03  3.2735074E-06  3.296E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.456555  0.0000000E+00  0.0000000000E+00
 19  0.593994751327977E+06  140.725294  6.387616  4.699741  0.7200000E+00  0.2659559E+00  2.2831482E-03  2.7712161E-05  6.5875827E-04  5.7184752E-03  2.2656015E-06  1.2899738E-05  1.8768898E-03  1.5180834E-04  6.107E-22  0.8049  4.699741   -4.758  0.180135  7.660686  0.5943329E+00  0.3919784E+00  7.9514436E-05  2.1874840E-05  8.0743045E-03  2.0521984E-04  3.3110589E-07  5.7470359E-10  1.8470972E-03  3.3005695E-06  3.278E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.458670  0.0000000E+00  0.0000000000E+00
 20  0.623803942790456E+06  140.200669  6.388018  4.697854  0.7200000E+00  0.2659559E+00  2.2831463E-03  2.7714293E-05  6.5875839E-04  5.7184752E-03  2.2656016E-06  1.2899736E-05  1.8768898E-03  1.5180834E-04  1.604E-21  0.8018  4.697854   -4.752  0.181618  7.661064  0.5875592E+00  0.3987539E+00  7.9736947E-05  2.1936357E-05  8.0880785E-03  1.8913053E-04  3.0461167E-07  5.2957852E-10  1.8457406E-03  3.3269376E-06  3.254E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.460812  0.0000000E+00  0.0000000000E+00
 21  0.653458355758806E+06  139.672397  6.388559  4.695796  0.7200000E+00  0.2659559E+00  2.2831438E-03  2.7716983E-05  6.5875853E-04  5.7184752E-03  2.2656018E-06  1.2899734E-05  1.8768898E-03  1.5180834E-04  3.374E-21  0.8000  4.695796   -4.746  0.183192  7.661460  0.5807838E+00  0.4055308E+00  7.9969039E-05  2.2000808E-05  8.0993471E-03  1.7588409E-04  2.8249223E-07  4.9229374E-10  1.8443856E-03  3.3547103E-06  3.225E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.463132  0.0000000E+00  0.0000000000E+00
 22  0.682969455306663E+06  139.140011  6.388974  4.693768  0.7200000E+00  0.2659559E+00  2.2831401E-03  2.7721214E-05  6.5875874E-04  5.7184752E-03  2.2656020E-06  1.2899731E-05  1.8768898E-03  1.5180834E-04  9.058E-21  0.7977  4.693768   -4.741  0.184777  7.661864  0.5739790E+00  0.4123368E+00  8.0154347E-05  2.2052257E-05  8.1086668E-03  1.6493947E-04  2.6437297E-07  4.6150184E-10  1.8430262E-03  3.3816533E-06  3.193E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.465348  0.0000000E+00  0.0000000000E+00
 23  0.712242195973554E+06  138.605370  6.389380  4.691697  0.7200000E+00  0.2659559E+00  2.2831351E-03  2.7726762E-05  6.5875903E-04  5.7184752E-03  2.2656023E-06  1.2899727E-05  1.8768898E-03  1.5180834E-04  2.300E-20  0.7955  4.691697   -4.736  0.186387  7.662274  0.5671717E+00  0.4191449E+00  8.0353869E-05  2.2107758E-05  8.1162782E-03  1.5592061E-04  2.4922428E-07  4.3610264E-10  1.8416674E-03  3.4098050E-06  3.157E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.467580  0.0000000E+00  0.0000000000E+00
 24  0.741430092229244E+06  138.065656  6.389803  4.689556  0.7200000E+00  0.2659559E+00  2.2831290E-03  2.7733689E-05  6.5875939E-04  5.7184752E-03  2.2656028E-06  1.2899722E-05  1.8768898E-03  1.5180834E-04  4.580E-20  0.7933  4.689556   -4.731  0.188023  7.662689  0.5603354E+00  0.4259820E+00  8.0575730E-05  2.2171256E-05  8.1224886E-03  1.4846119E-04  2.3628265E-07  4.1468880E-10  1.8403036E-03  3.4382604E-06  3.117E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.469865  0.0000000E+00  0.0000000000E+00
 25  0.770353920896098E+06  137.524144  6.390339  4.687267  0.7200000E+00  0.2659559E+00  2.2831197E-03  2.7744164E-05  6.5875993E-04  5.7184752E-03  2.2656035E-06  1.2899714E-05  1.8768898E-03  1.5180834E-04  1.269E-19  0.7917  4.687267   -4.725  0.189782  7.663136  0.5535087E+00  0.4328093E+00  8.0692795E-05  2.2202086E-05  8.1276971E-03  1.4232383E-04  2.2639729E-07  3.9780142E-10  1.8389422E-03  3.4655798E-06  3.075E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.472299  0.0000000E+00  0.0000000000E+00
 26  0.799110881320642E+06  136.978948  6.390849  4.684892  0.7200000E+00  0.2659559E+00  2.2831095E-03  2.7755676E-05  6.5876053E-04  5.7184752E-03  2.2656043E-06  1.2899706E-05  1.8768898E-03  1.5180834E-04  2.343E-19  0.7896  4.684892   -4.719  0.191521  7.663578  0.5466722E+00  0.4396462E+00  8.0864963E-05  2.2250077E-05  8.1318914E-03  1.3724993E-04  2.1771991E-07  3.8348434E-10  1.8375792E-03  3.4944703E-06  3.031E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.474735  0.0000000E+00  0.0000000000E+00
 27  0.827183793197215E+06  136.440072  6.391323  4.682496  0.7200000E+00  0.2659559E+00  2.2830929E-03  2.7774490E-05  6.5876151E-04  5.7184752E-03  2.2656057E-06  1.2899691E-05  1.8768898E-03  1.5180834E-04  6.550E-19  0.7877  4.682496   -4.714  0.193190  7.663999  0.5399514E+00  0.4463674E+00  8.1144370E-05  2.2330973E-05  8.1350958E-03  1.3312301E-04  2.0986964E-07  3.7141390E-10  1.8362394E-03  3.5232617E-06  2.986E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.477131  0.0000000E+00  0.0000000000E+00
 28  0.855532037673597E+06  135.889042  6.391819  4.679960  0.7199741E+00  0.2659605E+00  2.1203615E-03  5.3112631E-05  8.2279968E-04  5.7178953E-03  2.5903842E-06  1.1677023E-05  1.8768892E-03  1.5171263E-04  1.128E-09  0.7858  4.679960   -4.708  0.195048  7.664477  0.5331149E+00  0.4532041E+00  8.1161155E-05  2.2332683E-05  8.1381216E-03  1.2964538E-04  2.0466942E-07  3.6200349E-10  1.8348764E-03  3.5514055E-06  2.938E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.479605  0.0000000E+00  0.0000000000E+00
 29  0.883787605196884E+06  135.330024  6.392323  4.677094  0.7198531E+00  0.2659823E+00  1.3585273E-03  1.7167682E-04  1.5908074E-03  5.7151805E-03  4.1109618E-06  5.9526598E-06  1.8768861E-03  1.5126455E-04  6.238E-09  0.7840  4.677094   -4.699  0.196874  7.664940  0.5262512E+00  0.4600679E+00  8.1319583E-05  2.2376917E-05  8.1404260E-03  1.2675093E-04  1.9953384E-07  3.5378806E-10  1.8335080E-03  3.5814354E-06  2.889E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482112  0.0000000E+00  0.0000000000E+00
 30  0.911312660266359E+06  134.775137  6.392827  4.674254  0.7197716E+00  0.2659974E+00  8.7792173E-04  2.1039379E-04  2.1142431E-03  5.7127453E-03  5.1979532E-06  2.6928121E-06  1.8768834E-03  1.5088969E-04  1.064E-08  0.7823  4.674254   -4.692  0.198711  7.665406  0.5195158E+00  0.4668034E+00  8.1443777E-05  2.2411580E-05  8.1423130E-03  1.2439004E-04  1.9542396E-07  3.4711085E-10  1.8321648E-03  3.6099976E-06  2.841E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484636  0.0000000E+00  0.0000000000E+00
 31  0.939156142443499E+06  134.205010  6.393323  4.671398  0.7197223E+00  0.2660071E+00  6.3018522E-04  1.7865392E-04  2.4398467E-03  5.7104547E-03  5.9412820E-06  1.5159535E-06  1.8768807E-03  1.5056436E-04  1.462E-08  0.7806  4.671398   -4.686  0.200600  7.665881  0.5126526E+00  0.4736667E+00  8.1597122E-05  2.2454401E-05  8.1438475E-03  1.2238269E-04  1.9173523E-07  3.4139964E-10  1.8307958E-03  3.6408092E-06  2.790E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.487237  0.0000000E+00  0.0000000000E+00
 32  0.966336486676249E+06  133.640856  6.393849  4.668989  0.7186883E+00  0.2670378E+00  4.0625743E-04  1.2248409E-04  3.0114055E-03  5.4251058E-03  6.5467082E-06  8.2278724E-07  1.8764012E-03  1.3579780E-04  5.769E-07  0.7790  4.668989   -4.681  0.202484  7.666358  0.5059051E+00  0.4804142E+00  8.1747910E-05  2.2496602E-05  8.1450731E-03  1.2073197E-04  1.8860783E-07  3.3664958E-10  1.8294495E-03  3.6717332E-06  2.741E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489592  0.0000000E+00  0.0000000000E+00
 33  0.993578276546637E+06  133.069456  6.394396  4.666839  0.7168965E+00  0.2688512E+00  1.7644628E-04  5.2990241E-05  3.7938986E-03  4.9229024E-03  7.0888679E-06  3.0295164E-07  1.8755565E-03  1.0996034E-04  1.527E-06  0.7775  4.666839   -4.676  0.204329  7.666820  0.4990915E+00  0.4872278E+00  8.2128875E-05  2.2600623E-05  8.1457453E-03  1.1933127E-04  1.8508707E-07  3.3301696E-10  1.8280894E-03  3.7030635E-06  2.690E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491801  0.0000000E+00  0.0000000000E+00
 34  0.102057145202404E+07  132.498072  6.394974  4.665002  0.7145023E+00  0.2712944E+00  6.1017333E-05  1.7322381E-05  4.4591122E-03  4.3609484E-03  6.9143185E-06  4.6930438E-08  1.8745373E-03  8.3839980E-05  2.609E-06  0.7759  4.665002   -4.673  0.206361  7.667344  0.4922898E+00  0.4940294E+00  8.2017856E-05  2.2571929E-05  8.1469390E-03  1.1815163E-04  1.8371412E-07  3.2930705E-10  1.8267312E-03  3.7346539E-06  2.640E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.493890  0.0000000E+00  0.0000000000E+00
 35  0.104712711906645E+07  131.932199  6.395570  4.663413  0.7115350E+00  0.2743282E+00  5.0968809E-05  1.4082498E-05  4.9607490E-03  3.8057992E-03  6.1409987E-06  1.4502240E-08  1.8734204E-03  6.1572998E-05  3.722E-06  0.7745  4.663413   -4.670  0.208306  7.667842  0.4855510E+00  0.5007681E+00  8.2166657E-05  2.2613493E-05  8.1475911E-03  1.1715882E-04  1.8167032E-07  3.2644394E-10  1.8253848E-03  3.7674939E-06  2.590E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.495829  0.0000000E+00  0.0000000000E+00
 36  0.107407564868853E+07  131.354264  6.396193  4.661784  0.7082642E+00  0.2776596E+00  5.3317986E-05  1.4675227E-05  5.3861378E-03  3.3164885E-03  5.3845520E-06  9.6910206E-09  1.8723183E-03  4.4788578E-05  4.735E-06  0.7730  4.661784   -4.667  0.210258  7.668337  0.4786622E+00  0.5076569E+00  8.2433416E-05  2.2690876E-05  8.1479567E-03  1.1629239E-04  1.7924464E-07  3.2360796E-10  1.8240077E-03  3.8018849E-06  2.539E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.497773  0.0000000E+00  0.0000000000E+00
 37  0.110025170218254E+07  130.789008  6.396824  4.660176  0.7050379E+00  0.2809366E+00  5.6434435E-05  1.5526308E-05  5.7374598E-03  2.9103727E-03  4.7433779E-06  8.1753831E-09  1.8713101E-03  3.2755448E-05  5.586E-06  0.7717  4.660176   -4.664  0.212320  7.668872  0.4719198E+00  0.5143992E+00  8.2439452E-05  2.2689729E-05  8.1485893E-03  1.1556370E-04  1.7831868E-07  3.2181479E-10  1.8226591E-03  3.8346778E-06  2.489E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.499706  0.0000000E+00  0.0000000000E+00
 38  0.112675623948511E+07  130.212439  6.397478  4.658521  0.7015497E+00  0.2844682E+00  5.9242129E-05  1.6298257E-05  6.0371835E-03  2.5636541E-03  4.1889807E-06  7.1906797E-09  1.8703115E-03  2.4525519E-05  6.347E-06  0.7704  4.658521   -4.661  0.214374  7.669399  0.4650442E+00  0.5212746E+00  8.2592213E-05  2.2732404E-05  8.1489306E-03  1.1491887E-04  1.7682401E-07  3.1992440E-10  1.8212831E-03  3.8703675E-06  2.439E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.501647  0.0000000E+00  0.0000000000E+00
 39  0.115257907023375E+07  129.646287  6.398135  4.656651  0.6981890E+00  0.2878648E+00  6.1573052E-05  1.6939414E-05  6.2851772E-03  2.2767657E-03  3.7275784E-06  6.3877512E-09  1.8693947E-03  1.8686090E-05  6.975E-06  0.7691  4.656651   -4.657  0.216422  7.669925  0.4582956E+00  0.5280231E+00  8.2743472E-05  2.2774662E-05  8.1491944E-03  1.1436508E-04  1.7548039E-07  3.1828407E-10  1.8199316E-03  3.9062415E-06  2.391E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.503603  0.0000000E+00  0.0000000000E+00
 40  0.117873223199910E+07  129.068210  6.398815  4.654738  0.6947751E+00  0.2913103E+00  6.3633329E-05  1.7506232E-05  6.5040803E-03  2.0235274E-03  3.3182540E-06  5.6792154E-09  1.8684994E-03  1.4309974E-05  7.528E-06  0.7679  4.654738   -4.654  0.218460  7.670443  0.4514092E+00  0.5349094E+00  8.3072228E-05  2.2868590E-05  8.1491485E-03  1.1386554E-04  1.7350426E-07  3.1662083E-10  1.8185515E-03  3.9438119E-06  2.342E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.505634  0.0000000E+00  0.0000000000E+00
