line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  5.780660152756285E+05   59.484315  5.715167  4.682397  7.3805600E-01  2.5590150E-01  9.7814762E-04  1.1901600E-05  2.8292995E-04  2.4505167E-03  9.7157199E-07  5.5265273E-06  8.0438092E-04  6.5046391E-05  7.973E-10  0.6833  4.682397   -6.008  0.438102  7.643509  6.6721711E-01  3.2691535E-01  3.1151974E-05  8.5362531E-06  3.4636977E-03  8.9063151E-05  1.7316751E-07  7.7149273E-10  7.8981313E-04  1.1106739E-06  1.469E-05  4.452E-05  4.871E-05  9.527E-01  1.068E+00  8.67E+02  0.00E+00  3.27E+02  0.538591  0.233107  0.0000000E+00  2.3240196292E+00
 10  6.451682020968263E+05   59.417725  5.719123  4.681598  7.3805410E-01  2.5590340E-01  9.7768317E-04  1.1927357E-05  2.8378160E-04  2.4501359E-03  9.7236407E-07  5.5239098E-06  8.0438027E-04  6.5026086E-05  1.879E-09  0.6809  4.681598   -5.998  0.438756  7.644152  6.5873779E-01  3.3539545E-01  3.1308166E-05  8.5765495E-06  3.4702465E-03  8.1333292E-05  1.5712999E-07  8.8283713E-10  7.8830488E-04  1.1244163E-06  1.426E-05  4.400E-05  4.822E-05  9.526E-01  1.068E+00  8.63E+02  0.00E+00  3.25E+02  0.539059  0.235504  0.0000000E+00  2.3029355241E+00
 11  7.116893558133204E+05   59.350141  5.723093  4.680758  7.3805014E-01  2.5590740E-01  9.7685213E-04  1.1967328E-05  2.8535874E-04  2.4494003E-03  9.7372788E-07  5.5192162E-06  8.0437893E-04  6.4988437E-05  3.877E-09  0.6787  4.680758   -5.988  0.439526  7.644829  6.5025848E-01  3.4387512E-01  3.1423857E-05  8.6088691E-06  3.4745113E-03  7.6272597E-05  1.4651329E-07  8.7888291E-10  7.8680095E-04  1.1355125E-06  1.376E-05  4.352E-05  4.775E-05  9.523E-01  1.068E+00  8.60E+02  0.00E+00  3.25E+02  0.540186  0.237936  0.0000000E+00  2.2814190727E+00
 12  7.775953666739503E+05   59.281591  5.727114  4.679928  7.3804270E-01  2.5591480E-01  9.7557782E-04  1.2022105E-05  2.8786747E-04  2.4481764E-03  9.7570427E-07  5.5120096E-06  8.0437657E-04  6.4928654E-05  7.065E-09  0.6764  4.679928   -5.978  0.440357  7.645522  6.4177917E-01  3.5235473E-01  3.1505334E-05  8.6349042E-06  3.4773913E-03  7.2845079E-05  1.3930363E-07  7.5217788E-10  7.8530056E-04  1.1428438E-06  1.323E-05  4.304E-05  4.726E-05  9.521E-01  1.068E+00  8.55E+02  0.00E+00  3.24E+02  0.541295  0.240427  0.0000000E+00  2.2595043528E+00
 13  8.432590753036428E+05   59.211653  5.731153  4.679060  7.3802966E-01  2.5592794E-01  9.7375520E-04  1.2093750E-05  2.9159234E-04  2.4462771E-03  9.7833382E-07  5.5016927E-06  8.0437264E-04  6.4840289E-05  1.183E-08  0.6743  4.679060   -5.968  0.441215  7.646226  6.3329986E-01  3.6083397E-01  3.1606931E-05  8.6625475E-06  3.4790686E-03  7.0760630E-05  1.3454246E-07  7.9015586E-10  7.8380364E-04  1.1555642E-06  1.267E-05  4.247E-05  4.676E-05  9.521E-01  1.069E+00  8.51E+02  0.00E+00  3.23E+02  0.541359  0.242958  0.0000000E+00  2.2370423260E+00
 14  9.085174030334355E+05   59.140465  5.735232  4.678148  7.3800734E-01  2.5595036E-01  9.7122673E-04  1.2185848E-05  2.9696417E-04  2.4434168E-03  9.8166300E-07  5.4873692E-06  8.0436623E-04  6.4713742E-05  1.878E-08  0.6723  4.678148   -5.957  0.442127  7.646945  6.2482055E-01  3.6931325E-01  3.1697335E-05  8.6879726E-06  3.4801633E-03  6.9358506E-05  1.3117816E-07  7.9216411E-10  7.8230965E-04  1.1693555E-06  1.210E-05  4.175E-05  4.625E-05  9.524E-01  1.070E+00  8.47E+02  0.00E+00  3.20E+02  0.539878  0.245542  0.0000000E+00  2.2140741728E+00
 15  9.732431991834538E+05   59.068143  5.739345  4.677319  7.3797187E-01  2.5598583E-01  9.6796231E-04  1.2297214E-05  3.0417257E-04  2.4394205E-03  9.8551253E-07  5.4688637E-06  8.0435655E-04  6.4545419E-05  2.816E-08  0.6705  4.677319   -5.947  0.443101  7.647682  6.1634124E-01  3.7779246E-01  3.1773461E-05  8.7115144E-06  3.4810064E-03  6.8264760E-05  1.2849721E-07  7.1780248E-10  7.8081832E-04  1.1812000E-06  1.153E-05  4.133E-05  4.574E-05  9.520E-01  1.069E+00  8.43E+02  0.00E+00  3.19E+02  0.541772  0.248178  0.0000000E+00  2.1906399260E+00
 16  1.037268989810021E+06   58.994859  5.743463  4.676342  7.3791867E-01  2.5603933E-01  9.6391551E-04  1.2427721E-05  3.1344494E-04  2.4340906E-03  9.8971119E-07  5.4459079E-06  8.0434258E-04  6.4331039E-05  4.024E-08  0.6686  4.676342   -5.936  0.443995  7.648388  6.0786193E-01  3.8627177E-01  3.1955305E-05  8.7650049E-06  3.4816873E-03  6.7179426E-05  1.2498977E-07  6.1160930E-10  7.7932939E-04  1.1888697E-06  1.098E-05  4.090E-05  4.522E-05  9.517E-01  1.069E+00  8.38E+02  0.00E+00  3.19E+02  0.543415  0.250846  0.0000000E+00  2.1668005575E+00
 17  1.100881363264993E+06   58.920244  5.747594  4.675404  7.3784118E-01  2.5611702E-01  9.5902077E-04  1.2577859E-05  3.2506454E-04  2.4271909E-03  9.9408106E-07  5.4181238E-06  8.0432298E-04  6.4065244E-05  5.533E-08  0.6668  4.675404   -5.926  0.445068  7.649153  5.9938261E-01  3.9475097E-01  3.1959340E-05  8.7644509E-06  3.4824202E-03  6.6336394E-05  1.2340092E-07  6.9386518E-10  7.7784319E-04  1.1996220E-06  1.044E-05  4.035E-05  4.470E-05  9.517E-01  1.070E+00  8.34E+02  0.00E+00  3.17E+02  0.543706  0.253552  0.0000000E+00  2.1423953679E+00
 18  1.164150196571803E+06   58.844196  5.751759  4.674399  7.3773280E-01  2.5622590E-01  9.5325506E-04  1.2746973E-05  3.3921093E-04  2.4185476E-03  9.9840684E-07  5.3853748E-06  8.0429641E-04  6.3745147E-05  7.349E-08  0.6651  4.674399   -5.915  0.446113  7.649908  5.9090330E-01  4.0323010E-01  3.2044525E-05  8.7882047E-06  3.4828126E-03  6.5744363E-05  1.2175977E-07  6.9911159E-10  7.7635973E-04  1.2122131E-06  9.930E-06  3.971E-05  4.417E-05  9.517E-01  1.070E+00  8.30E+02  0.00E+00  3.16E+02  0.543231  0.256310  0.0000000E+00  2.1174098025E+00
 19  1.227001877620324E+06   58.766767  5.755954  4.673436  7.3758882E-01  2.5637038E-01  9.4674618E-04  1.2930218E-05  3.5567864E-04  2.4082303E-03  1.0023851E-06  5.3483809E-06  8.0426212E-04  6.3376530E-05  9.421E-08  0.6635  4.673436   -5.904  0.447184  7.650670  5.8242399E-01  4.1170921E-01  3.2131152E-05  8.8126440E-06  3.4831119E-03  6.5255844E-05  1.2023316E-07  6.9849904E-10  7.7487889E-04  1.2254215E-06  9.436E-06  3.926E-05  4.362E-05  9.514E-01  1.070E+00  8.25E+02  0.00E+00  3.15E+02  0.544684  0.259118  0.0000000E+00  2.0918562430E+00
 20  1.289273949196298E+06   58.688136  5.760166  4.672404  7.3739145E-01  2.5656848E-01  9.3911132E-04  1.3136947E-05  3.7556193E-04  2.3954904E-03  1.0060080E-06  5.3049593E-06  8.0421629E-04  6.2936215E-05  1.190E-07  0.6620  4.672404   -5.894  0.448296  7.651443  5.7394468E-01  4.2018842E-01  3.2211515E-05  8.8364125E-06  3.4834702E-03  6.4709386E-05  1.1864979E-07  6.5513232E-10  7.7340052E-04  1.2369388E-06  8.967E-06  3.859E-05  4.308E-05  9.516E-01  1.070E+00  8.21E+02  0.00E+00  3.13E+02  0.543726  0.261964  0.0000000E+00  2.0657956592E+00
 21  1.351028397220211E+06   58.608221  5.764387  4.671246  7.3715689E-01  2.5680381E-01  9.3125271E-04  1.3342208E-05  3.9656482E-04  2.3817725E-03  1.0087391E-06  5.2602372E-06  8.0416306E-04  6.2475749E-05  1.438E-07  0.6605  4.671246   -5.883  0.449315  7.652182  5.6546537E-01  4.2866756E-01  3.2418613E-05  8.8951798E-06  3.4836160E-03  6.4194492E-05  1.1614544E-07  6.4410284E-10  7.7192480E-04  1.2515630E-06  8.522E-06  3.774E-05  4.252E-05  9.523E-01  1.072E+00  8.16E+02  0.00E+00  3.09E+02  0.540556  0.264847  0.0000000E+00  2.0392211335E+00
 22  1.412504732269969E+06   58.526671  5.768673  4.670226  7.3686017E-01  2.5710143E-01  9.2255776E-04  1.3561663E-05  4.2035482E-04  2.3659732E-03  1.0107272E-06  5.2107248E-06  8.0409703E-04  6.1959067E-05  1.712E-07  0.6591  4.670226   -5.872  0.450576  7.653002  5.5698605E-01  4.3714665E-01  3.2403832E-05  8.8900572E-06  3.4839401E-03  6.3848324E-05  1.1571954E-07  6.7674156E-10  7.7045190E-04  1.2669516E-06  8.100E-06  3.702E-05  4.197E-05  9.526E-01  1.072E+00  8.11E+02  0.00E+00  3.06E+02  0.538712  0.267800  0.0000000E+00  2.0120185203E+00
 23  1.473568425494398E+06   58.443633  5.772983  4.669285  7.3649765E-01  2.5746505E-01  9.1321685E-04  1.3789590E-05  4.4647244E-04  2.3483695E-03  1.0118075E-06  5.1575011E-06  8.0401782E-04  6.1396883E-05  2.001E-07  0.6578  4.669285   -5.861  0.451779  7.653800  5.4850674E-01  4.4562586E-01  3.2489267E-05  8.9145446E-06  3.4840952E-03  6.3525783E-05  1.1458206E-07  6.5895561E-10  7.6898167E-04  1.2811228E-06  7.701E-06  3.672E-05  4.139E-05  9.520E-01  1.071E+00  8.07E+02  0.00E+00  3.07E+02  0.541851  0.270800  0.0000000E+00  1.9842452464E+00
 24  1.534215496813786E+06   58.359066  5.777328  4.668223  7.3606014E-01  2.5790386E-01  9.0324200E-04  1.4024985E-05  4.7492107E-04  2.3289426E-03  1.0119043E-06  5.1006301E-06  8.0392376E-04  6.0789629E-05  2.302E-07  0.6565  4.668223   -5.850  0.453014  7.654609  5.4002743E-01  4.5410497E-01  3.2575689E-05  8.9392588E-06  3.4842454E-03  6.3207312E-05  1.1343958E-07  6.4130130E-10  7.6751413E-04  1.2955226E-06  7.325E-06  3.622E-05  4.080E-05  9.518E-01  1.071E+00  8.03E+02  0.00E+00  3.05E+02  0.542619  0.273850  0.0000000E+00  1.9558663920E+00
 25  1.594633225407685E+06   58.272672  5.781722  4.666988  7.3553469E-01  2.5843061E-01  8.9259383E-04  1.4267957E-05  5.0584848E-04  2.3075763E-03  1.0109477E-06  5.0398824E-06  8.0381250E-04  6.0134620E-05  2.614E-07  0.6554  4.666988   -5.839  0.454272  7.655424  5.3154812E-01  4.6258408E-01  3.2684106E-05  8.9704113E-06  3.4842544E-03  6.3012930E-05  1.1239852E-07  5.8886857E-10  7.6604947E-04  1.3130354E-06  6.970E-06  3.545E-05  4.021E-05  9.523E-01  1.072E+00  7.98E+02  0.00E+00  3.02E+02  0.540481  0.276960  0.0000000E+00  1.9267941720E+00
 26  1.654864004625078E+06   58.184324  5.786130  4.665868  7.3491101E-01  2.5905587E-01  8.8130796E-04  1.4516819E-05  5.3918166E-04  2.2843085E-03  1.0088805E-06  4.9754563E-06  8.0368223E-04  5.9433812E-05  2.936E-07  0.6543  4.665868   -5.828  0.455534  7.656245  5.2306881E-01  4.7106319E-01  3.2773980E-05  8.9940712E-06  3.4841801E-03  6.2947155E-05  1.1167211E-07  6.8279850E-10  7.6458780E-04  1.3359592E-06  6.634E-06  3.478E-05  3.960E-05  9.526E-01  1.071E+00  7.93E+02  0.00E+00  2.99E+02  0.538941  0.280110  0.0000000E+00  1.8969778117E+00
 27  1.714176112567346E+06   58.095085  5.790548  4.664645  7.3419055E-01  2.5977798E-01  8.6961777E-04  1.4765746E-05  5.7424163E-04  2.2596091E-03  1.0057250E-06  4.9086801E-06  8.0353361E-04  5.8701684E-05  3.254E-07  0.6533  4.664645   -5.817  0.456856  7.657077  5.1458950E-01  4.7954230E-01  3.2865209E-05  9.0199391E-06  3.4843704E-03  6.2575123E-05  1.1044500E-07  6.7379595E-10  7.6312846E-04  1.3504736E-06  6.323E-06  3.394E-05  3.899E-05  9.533E-01  1.072E+00  7.88E+02  0.00E+00  2.95E+02  0.535306  0.283291  0.0000000E+00  1.8668025584E+00
 28  1.773275963911974E+06   58.003885  5.795024  4.663551  7.3335656E-01  2.6061374E-01  8.5743133E-04  1.5016101E-05  6.1130306E-04  2.2332860E-03  1.0014579E-06  4.8390252E-06  8.0336356E-04  5.7932581E-05  3.572E-07  0.6524  4.663551   -5.806  0.458108  7.657886  5.0611019E-01  4.8802147E-01  3.3074097E-05  9.0804176E-06  3.4843385E-03  6.2258265E-05  1.0843337E-07  6.1545321E-10  7.6167201E-04  1.3673566E-06  6.030E-06  3.340E-05  3.837E-05  9.533E-01  1.072E+00  7.83E+02  0.00E+00  2.93E+02  0.535319  0.286538  0.0000000E+00  1.8359325789E+00
 29  1.831874500090193E+06   57.911142  5.799518  4.662488  7.3238987E-01  2.6158239E-01  8.4466616E-04  1.5268745E-05  6.5062399E-04  2.2051539E-03  9.9603773E-07  4.7660155E-06  8.0316850E-04  5.7121291E-05  3.891E-07  0.6515  4.662488   -5.795  0.459602  7.658773  4.9763087E-01  4.9650063E-01  3.3057861E-05  9.0751345E-06  3.4846764E-03  6.1898286E-05  1.0806187E-07  6.3038566E-10  7.6021835E-04  1.3827377E-06  5.755E-06  3.288E-05  3.776E-05  9.534E-01  1.071E+00  7.79E+02  0.00E+00  2.92E+02  0.534936  0.289821  0.0000000E+00  1.8045280360E+00
 30  1.890409904504562E+06   57.816120  5.804091  4.661582  7.3127030E-01  2.6270410E-01  8.3124958E-04  1.5524222E-05  6.9243320E-04  2.1750479E-03  9.8942572E-07  4.6892306E-06  8.0294478E-04  5.6263200E-05  4.211E-07  0.6509  4.661582   -5.784  0.461055  7.659647  4.8915156E-01  5.0497974E-01  3.3135230E-05  9.0992772E-06  3.4846910E-03  6.1747151E-05  1.0731713E-07  5.2994371E-10  7.5876785E-04  1.4031715E-06  5.495E-06  3.229E-05  3.713E-05  9.535E-01  1.070E+00  7.74E+02  0.00E+00  2.89E+02  0.533991  0.293181  0.0000000E+00  1.7723519961E+00
 31  1.948468564503549E+06   57.719437  5.808638  4.660370  7.3007925E-01  2.6389725E-01  8.1826204E-04  1.5761662E-05  7.3333817E-04  2.1454222E-03  9.8220529E-07  4.6148519E-06  8.0270890E-04  5.5427743E-05  4.489E-07  0.6501  4.660370   -5.773  0.462354  7.660476  4.8067225E-01  5.1345885E-01  3.3371270E-05  9.1639052E-06  3.4845059E-03  6.1563765E-05  1.0548204E-07  6.1534423E-10  7.5732024E-04  1.4262954E-06  5.253E-06  3.158E-05  3.648E-05  9.540E-01  1.069E+00  7.69E+02  0.00E+00  2.85E+02  0.531383  0.296558  0.0000000E+00  1.7396620097E+00
 32  2.005857345614356E+06   57.621387  5.813228  4.659135  7.2870880E-01  2.6527000E-01  8.0460819E-04  1.6000896E-05  7.7675710E-04  2.1138147E-03  9.7383057E-07  4.5366051E-06  8.0243970E-04  5.4544846E-05  4.772E-07  0.6495  4.659135   -5.762  0.463947  7.661393  4.7219294E-01  5.2193805E-01  3.3358586E-05  9.1593409E-06  3.4848386E-03  6.1204008E-05  1.0510171E-07  6.3936182E-10  7.5587529E-04  1.4430208E-06  5.027E-06  3.050E-05  3.585E-05  9.556E-01  1.071E+00  7.64E+02  0.00E+00  2.79E+02  0.522890  0.299980  0.0000000E+00  1.7065372602E+00
 33  2.063248499156246E+06   57.520787  5.817915  4.658039  7.2717614E-01  2.6680496E-01  7.9062798E-04  1.6234978E-05  8.2160913E-04  2.0810130E-03  9.6451347E-07  4.4564329E-06  8.0214093E-04  5.3636517E-05  5.039E-07  0.6490  4.658039   -5.750  0.465485  7.662295  4.6371363E-01  5.3041707E-01  3.3450917E-05  9.1859716E-06  3.4848815E-03  6.0997540E-05  1.0423249E-07  6.0653678E-10  7.5443361E-04  1.4620417E-06  4.813E-06  2.980E-05  3.520E-05  9.562E-01  1.070E+00  7.59E+02  0.00E+00  2.75E+02  0.519866  0.303496  0.0000000E+00  1.6726199206E+00
 34  2.120525270300436E+06   57.417785  5.822601  4.656902  7.2544428E-01  2.6853932E-01  7.7613913E-04  1.6466005E-05  8.6847504E-04  2.0465955E-03  9.5414441E-07  4.3732844E-06  8.0180574E-04  5.2690975E-05  5.300E-07  0.6486  4.656902   -5.739  0.467008  7.663198  4.5523432E-01  5.3889628E-01  3.3567926E-05  9.2178672E-06  3.4847570E-03  6.0942835E-05  1.0347233E-07  6.4769549E-10  7.5299524E-04  1.4895574E-06  4.611E-06  2.882E-05  3.453E-05  9.571E-01  1.069E+00  7.54E+02  0.00E+00  2.71E+02  0.515166  0.307032  0.0000000E+00  1.6380494680E+00
 35  2.176870194829822E+06   57.313797  5.827316  4.656005  7.2358667E-01  2.7039943E-01  7.6184803E-04  1.6682277E-05  9.1504887E-04  2.0122647E-03  9.4327311E-07  4.2912104E-06  8.0144861E-04  5.1754562E-05  5.531E-07  0.6482  4.656005   -5.729  0.468609  7.664118  4.4675500E-01  5.4737537E-01  3.3665169E-05  9.2457728E-06  3.4849584E-03  6.0547348E-05  1.0228515E-07  6.2232489E-10  7.5155933E-04  1.5065962E-06  4.425E-06  2.872E-05  3.386E-05  9.567E-01  1.066E+00  7.50E+02  0.00E+00  2.71E+02  0.517441  0.310612  0.0000000E+00  1.6032752299E+00
 36  2.233809997094557E+06   57.205937  5.832154  4.654758  7.2143973E-01  2.7254907E-01  7.4662650E-04  1.6900009E-05  9.6499775E-04  1.9753224E-03  9.3106457E-07  4.2037265E-06  8.0103842E-04  5.0753466E-05  5.767E-07  0.6480  4.654758   -5.717  0.470193  7.665044  4.3827569E-01  5.5585451E-01  3.3794955E-05  9.2822948E-06  3.4847118E-03  6.0609162E-05  1.0156291E-07  6.4267351E-10  7.5012744E-04  1.5375077E-06  4.247E-06  2.762E-05  3.319E-05  9.585E-01  1.067E+00  7.45E+02  0.00E+00  2.63E+02  0.507638  0.314291  0.0000000E+00  1.5673397389E+00
 37  2.289354397423333E+06   57.097950  5.836908  4.653761  7.1912898E-01  2.7486252E-01  7.3151493E-04  1.7103173E-05  1.0149062E-03  1.9382965E-03  9.1836187E-07  4.1168054E-06  8.0059953E-04  4.9756132E-05  5.980E-07  0.6478  4.653761   -5.706  0.471883  7.665993  4.2979638E-01  5.6433363E-01  3.3882065E-05  9.3063946E-06  3.4849605E-03  6.0177757E-05  1.0051492E-07  6.2825708E-10  7.4869768E-04  1.5558089E-06  4.084E-06  2.671E-05  3.252E-05  9.593E-01  1.066E+00  7.40E+02  0.00E+00  2.59E+02  0.502560  0.317925  0.0000000E+00  1.5315934999E+00
 38  2.345720865305104E+06   56.985473  5.841858  4.652857  7.1656589E-01  2.7742841E-01  7.1602139E-04  1.7297871E-05  1.0663805E-03  1.9000036E-03  9.0479143E-07  4.0276135E-06  8.0011541E-04  4.8730293E-05  6.176E-07  0.6478  4.652857   -5.695  0.473567  7.666953  4.2131707E-01  5.7281273E-01  3.4001151E-05  9.3397282E-06  3.4847441E-03  6.0223066E-05  9.9913804E-08  6.3732850E-10  7.4727220E-04  1.5869171E-06  3.927E-06  2.649E-05  3.183E-05  9.592E-01  1.064E+00  7.36E+02  0.00E+00  2.57E+02  0.503115  0.321723  0.0000000E+00  1.4946253139E+00
 39  2.400332327499335E+06   56.873585  5.846666  4.651702  7.1376646E-01  2.8023068E-01  7.0034941E-04  1.7480756E-05  1.1187337E-03  1.8609598E-03  8.9055754E-07  3.9373172E-06  7.9958939E-04  4.7689538E-05  6.364E-07  0.6477  4.651702   -5.683  0.475320  7.667920  4.1283776E-01  5.8129190E-01  3.4102084E-05  9.3683720E-06  3.4850690E-03  5.9680662E-05  9.8570976E-08  6.1583063E-10  7.4584858E-04  1.6052068E-06  3.785E-06  2.566E-05  3.116E-05  9.605E-01  1.063E+00  7.31E+02  0.00E+00  2.51E+02  0.496233  0.325413  0.0000000E+00  1.4580933543E+00
 40  2.455961229462710E+06   56.756597  5.851685  4.650749  7.1073935E-01  2.8326079E-01  6.8463164E-04  1.7649701E-05  1.1715084E-03  1.8215125E-03  8.7581319E-07  3.8466761E-06  7.9902338E-04  4.6642827E-05  6.524E-07  0.6479  4.650749   -5.672  0.477082  7.668907  4.0435844E-01  5.8977106E-01  3.4222411E-05  9.4017046E-06  3.4848737E-03  5.9700227E-05  9.7988109E-08  6.3058392E-10  7.4442956E-04  1.6381008E-06  3.647E-06  2.488E-05  3.046E-05  9.616E-01  1.061E+00  7.26E+02  0.00E+00  2.46E+02  0.489742  0.329291  0.0000000E+00  1.4202606928E+00
